user_id,platform_id,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_Key.spaces_mean,IL_Key.spaces_median,IL_Key.spaces_q1,IL_Key.spaces_q3,IL_Key.spaces_std,IL_er_mean,IL_er_median,IL_er_q1,IL_er_q3,IL_er_std,IL_nKey.space_mean,IL_nKey.space_median,IL_nKey.space_q1,IL_nKey.space_q3,IL_nKey.space_std,IL_en_mean,IL_en_median,IL_en_q1,IL_en_q3,IL_en_std
090e14f795db6d9fad9fc4ddd6ff5094,2,0.0003297647058823,0.000225,0.000155,0.000332,0.0002473960714653,0.0004888181818181,0.000432,0.0002705,0.0006475,0.0002682434782736,0.0001545,0.0001255,0.00010425,0.00017675,8.447989666883165e-05,0.0001919333333333,0.000112,8.625000000000001e-05,0.0002695,0.000147745105137,0.0001258333333333,0.000126,8.375e-05,0.0001495,5.935858132124275e-05,0.0001922499999999,0.0001115,9.9e-05,0.00019825,0.0002101382084882,0.0005514444444444,0.000483,0.00038,0.000775,0.0002383862994758,0.0001245,0.0001225,0.000111,0.000136,2.940160787192676e-05,0.0001741999999999,0.000154,0.00013525,0.000192,6.390061728096912e-05,0.0003146666666666,0.000163,0.000148,0.000423,0.0002746707119443
090e14f795db6d9fad9fc4ddd6ff5094,3,0.0003051999999999,0.000223,0.00014925,0.000386,0.000217810213004,0.0005862,0.000584,0.000325,0.00079875,0.0002871913028704,0.0001985789473684,0.000158,8.400000000000001e-05,0.000214,0.0002003181679754,0.000196947368421,0.000214,0.0001075,0.000257,0.0001044235359188,0.000135619047619,0.00013,0.000114,0.000163,4.692704570977827e-05,0.0001152,0.000123,8.9e-05,0.00013325,3.2591068987957084e-05,0.0003872307692307,0.000316,0.000252,0.000391,0.0002450204596376,0.0001217272727272,0.000122,0.0001175,0.000139,3.564012039567462e-05,0.00018275,0.000168,0.0001635,0.00018725,3.7959408144314725e-05,0.0002264285714285,0.000165,9.15e-05,0.0003205,0.0001823913897299
0b368dc281d8fec53d8ecaa40d0f35eb,1,0.0001731176470588,0.000129,4.8e-05,0.000272,0.0001397215455615,0.0001385172413793,4.1e-05,1.6e-05,0.000265,0.000195521394644,7.472727272727272e-05,9e-06,-2.3e-05,6.6e-05,0.0002218826087043,5.025e-05,2.85e-05,0.0,4.175e-05,8.980014847797673e-05,8.610526315789474e-05,3.1e-05,-3.85e-05,9.85e-05,0.0001974486979042,7.925000000000002e-05,2.75e-05,-1.525e-05,9.75e-05,0.0001501770868255,0.0001040714285714,7.35e-05,1.85e-05,0.0001709999999999,0.0001036907119093,-3.91578947368421e-05,-4.5e-05,-7.55e-05,-2.85e-05,5.353842146626492e-05,0.0001750714285714,7.25e-05,4.9e-05,9.95e-05,0.0002539468340135,8.285714285714285e-05,9.5e-06,0.0,0.00010825,0.0001846097160301
0b368dc281d8fec53d8ecaa40d0f35eb,2,0.0001803636363636,0.000104,5.6e-05,0.00032975,0.0001863531070829,0.0001289285714285,4.85e-05,7.5e-07,0.00017625,0.0002056732267225,0.0001122916666666,3.5e-05,-1.95e-05,0.000116,0.0002701694281881,3.433333333333333e-05,3.75e-05,1.3e-05,4.925e-05,3.5884494836864705e-05,-8.545454545454544e-06,-8e-06,-3.9e-05,8.5e-06,4.2765321549974663e-05,4.664705882352941e-05,1.9e-05,-1.35e-05,4.625e-05,0.0001307168771076,0.0002015833333333,9.85e-05,5.9e-05,0.00014325,0.0002788591884261,-4.666666666666666e-05,-7.1e-05,-9.1e-05,-2.65e-05,6.912170081681673e-05,0.0001612666666666,5.7e-05,3.2e-05,0.00013,0.0002654824359718,9.78e-05,-1.05e-05,-2.5e-05,1.15e-05,0.0002581058353122
0b368dc281d8fec53d8ecaa40d0f35eb,3,0.0001091428571428,4.9e-05,2.1e-05,8.1e-05,0.0002041242968669,6.68095238095238e-05,1.8e-05,0.0,8.1e-05,0.0001646507270095,6.98235294117647e-05,4e-05,-3.2e-05,0.000128,0.0001392144188357,1.8909090909090912e-05,0.0,-2.5e-05,3.5e-05,6.355226911048031e-05,0.0001214444444444,1e-05,-2.55e-05,3.875e-05,0.0003114960527031,9.34285714285714e-05,1.6e-05,0.0,5.6e-05,0.0002032522008315,8.72222222222222e-05,6.7e-05,2.975e-05,0.00010475,0.0001051864202572,-7.533333333333333e-05,-8.7e-05,-0.000104,-6.4e-05,5.594640292279745e-05,6.546153846153846e-05,5.1e-05,2.5e-05,8.8e-05,5.1090793992354734e-05,0.0001204444444444,8.3e-05,0.0,0.000112,0.0001912237636324
0b3f2442320cf16d3e7e5ddd1a56820d,1,0.000329947368421,0.000224,1.5e-06,0.00051,0.0003507635280806,0.00037125,0.0002555,1.5e-06,0.00063225,0.0004288818518626,-1.8e-05,-2e-06,-2.7e-05,-1e-06,2.946183972531247e-05,0.0002005833333333,0.0001285,5e-06,0.00042175,0.0002072330520906,5.5875e-05,0.0,0.0,8.25e-06,0.0001594942341098,7.1e-05,2e-06,1e-06,5.2500000000000006e-06,0.0001690313580374,0.0004983333333333,0.000498,0.00012425,0.00087025,0.0004458765150427,4.9399999999999995e-05,-1e-06,-3.2e-05,9e-05,0.0002659347664371,0.000428,0.000428,0.000428,0.000428,0.0,4.4e-06,1e-06,0.0,5e-06,6.8044103344816e-06
0b3f2442320cf16d3e7e5ddd1a56820d,2,0.00029525,0.0002045,1.1e-05,0.00046075,0.0003383383907667,0.0003420909090909,0.000433,0.0002135,0.0004915,0.0002219605616074,2.599999999999993e-06,2e-06,0.0,1.05e-05,0.0002819996847909,0.0001557272727272,8e-06,5e-07,0.0004089999999999,0.0002093939306231,5.055555555555556e-05,1e-06,0.0,3e-06,0.0001460634375118,4.2e-06,1e-06,1e-06,3e-06,6.685805860178711e-06,0.0002485,3.4e-05,3.5e-06,0.00039075,0.0003822448168386,9.34e-05,1e-06,0.0,4e-05,0.0001913133555191,0.000442,0.000442,0.000442,0.000442,0.0,1.25e-05,1.25e-05,6.75e-06,1.825e-05,1.6263455967290594e-05
0b3f2442320cf16d3e7e5ddd1a56820d,3,0.0002532857142857,1.65e-05,1.5e-06,0.0004927499999999,0.000318485219696,0.0003183333333333,0.000243,3.5000000000000004e-06,0.0004885,0.0003809586154251,2.7e-05,2.7e-05,2.7e-05,2.7e-05,0.0,7.153846153846155e-05,5e-06,0.0,1.1e-05,0.0001601299552366,-1.333333333333333e-07,0.0,0.0,7.499999999999999e-06,1.67710067278821e-05,9.72e-05,3e-06,0.0,5e-05,0.0001889171776202,0.0003124444444444,0.000304,1.7e-05,0.000479,0.000303202948168,-6.666666666666666e-07,-1e-06,-1e-06,-5e-07,5.773502691896257e-07,0.0001556666666666,5.8e-05,2.95e-05,0.000233,0.0002203777060714,0.0001162499999999,2e-06,0.0,0.00011825,0.0002298410682769
16514eb8cfe1c4ded68833ee08f498c2,1,0.00025212,0.0001325,7.324999999999999e-05,0.0003135,0.0002721634892816,0.000414037037037,0.000215,0.0001235,0.000724,0.0003206811838141,3.125e-05,3.1e-05,1.675e-05,3.7e-05,2.6412929734182407e-05,0.0001061428571428,7.25e-05,5.8e-05,0.0001045,0.000133468288264,8.5e-06,0.0,-3.25e-06,2.675e-05,4.267776123870401e-05,3.141176470588235e-05,1e-06,-7e-06,4.4e-05,9.720343282488112e-05,0.0003755384615384,0.000231,0.000136,0.000584,0.000316094293786,-1.1285714285714284e-05,0.0,0.0,9e-06,5.383219075892009e-05,0.0001085714285714,0.0001115,9.8e-05,0.000116,2.7778559207567836e-05,-2.977777777777778e-05,-2.2e-05,-4.1e-05,-1e-06,3.0297597997934497e-05
16514eb8cfe1c4ded68833ee08f498c2,2,0.000167,9.9e-05,6.4e-05,0.000167,0.0002063907794601,0.0002433461538461,0.0001455,9.625e-05,0.0002745,0.000217697210328,2.4692307692307695e-05,2.4e-05,1.4e-05,3.3e-05,1.8767812052308316e-05,7.247826086956523e-05,7.35e-05,5.7e-05,8.8e-05,1.9608092581533537e-05,4.632000000000002e-05,0.0,0.0,3.2e-05,0.0001925958030003,5.3277777777777776e-05,0.0,-1.425e-05,2.35e-05,0.0001805318305176,0.0004284705882352,0.000357,0.000207,0.000624,0.0002563008773022,-1.875e-06,0.0,0.0,2.5e-07,6.128096884724607e-06,0.0001925384615384,0.000112,0.000102,0.00012,0.0002077224170957,-3.04e-05,-3.75e-05,-5.1e-05,-1.125e-05,2.8265408777042893e-05
16514eb8cfe1c4ded68833ee08f498c2,3,0.0001583777777777,9.8e-05,6.3e-05,0.000209,0.0001544912896763,0.0003043103448275,0.000175,0.000112,0.000471,0.0002504225148835,3.272727272727272e-06,1e-06,-1.15e-05,1.65e-05,2.2724836233033273e-05,8.55e-05,7.85e-05,5.45e-05,9.6e-05,9.471585412831276e-05,4.64e-05,0.0,0.0,2.4e-05,0.0001246819286558,7.555555555555555e-06,0.0,-2.225e-05,3.8e-05,3.817948667300778e-05,0.0004144,0.000272,0.0001155,0.0006715,0.0003313965686519,5.0857142857142854e-05,1.7e-05,5e-07,2e-05,0.0001093974840835,0.0001561538461538,0.000103,9.6e-05,0.000113,0.0001756354397389,3.988888888888888e-05,-3.3e-05,-3.9e-05,-1.6e-05,0.0002228157559758
1770934ad1b91344c763822588694de5,1,0.0001330526315789,9.2e-05,1.5e-05,0.000149,0.0002178252290469,0.0001601739130434,0.000115,4.75e-05,0.0002115,0.0001593425846675,0.0001200322580645,5.1e-05,2.85e-05,0.0001135,0.0001504423441878,8.033333333333334e-05,7.75e-05,5.725e-05,9.425e-05,3.2536226895662945e-05,6.305555555555556e-05,4e-05,3.225e-05,6.225e-05,8.45016339711301e-05,0.0001154242424242,5.6e-05,2.9e-05,0.000104,0.0001645172920818,6.566666666666667e-05,7.549999999999999e-05,4.125e-05,8.85e-05,2.731515416502026e-05,0.00012675,6.15e-05,3.825e-05,0.0001035,0.0001569018801671,0.0002179166666666,0.000146,0.0001025,0.00034575,0.0001749532188554,0.0001493571428571,7.999999999999999e-05,4.225e-05,0.000132,0.0002047950597146
1770934ad1b91344c763822588694de5,2,1.6e-05,-1e-05,-2.35e-05,5.2e-05,6.102458520956943e-05,8.533333333333334e-05,4.5e-05,3.2e-05,7.2e-05,0.0001503463778523,3.1125e-05,2.2e-05,1.425e-05,3.525e-05,4.69368794464855e-05,8.594736842105264e-05,7.4e-05,4.4e-05,0.000111,6.305506736550074e-05,3.952941176470588e-05,2.4e-05,1e-05,5.9e-05,4.776782081990294e-05,7.196875000000001e-05,4.75e-05,2.3250000000000003e-05,7.375e-05,0.0001009968010911,7.518181818181819e-05,6.3e-05,7.5e-06,0.0001465,8.551703711169862e-05,4.466666666666667e-05,4.45e-05,3.3249999999999995e-05,5.55e-05,1.7211694403585728e-05,0.0001007777777777,5.3e-05,3.9e-05,7.7e-05,0.0001389935050441,0.0001642222222222,3.5e-05,2.4e-05,6.4e-05,0.000295538820537
1770934ad1b91344c763822588694de5,3,7.980952380952381e-05,2.7e-05,-1.5e-05,0.000161,0.0001070918386468,9.410526315789472e-05,6e-05,2.95e-05,0.0001775,9.075479463112686e-05,7.285185185185185e-05,2.2e-05,8.5e-06,4.1e-05,0.0001661055511747,0.0001526666666666,8.9e-05,5.325e-05,0.000173,0.000194947956856,9.255555555555556e-05,4.35e-05,2.825e-05,7.15e-05,0.0001765866633503,0.0001444117647058,5.9e-05,2.65e-05,0.00014225,0.0002130012260097,0.0001642,5.2e-05,3.2500000000000004e-05,0.0002529999999999,0.0001827704258665,7.77e-05,3.75e-05,2.6e-05,7.575e-05,8.932095685410751e-05,0.0002262,0.000112,6.35e-05,0.0002715,0.0002761829621309,0.0001223636363636,0.000114,6e-05,0.000156,9.024330748290726e-05
195bfcb901041c1626085c1e338fe16a,1,0.0005092777777777,0.00052,0.00021175,0.00076875,0.0002878502072781,0.00029505,0.0002244999999999,0.00012475,0.00037575,0.0002422878833558,7.899999999999998e-05,6.9e-05,3.225e-05,9.325e-05,8.313271088475113e-05,9.335294117647058e-05,3e-06,0.0,6.4e-05,0.0001860544077603,0.0001207368421052,3.2e-05,1.3e-05,0.000152,0.0002005104159403,0.00018846875,0.00016,0.000158,0.00017725,0.000105009057789,0.0006291428571428,0.000738,0.0004005,0.0008885,0.0003451967692835,-2.6666666666666667e-05,-3.3e-05,-4.7e-05,-3.2e-05,4.1070062089069215e-05,0.0001530909090909,0.000129,0.0001264999999999,0.000144,7.267799466888798e-05,0.0002085555555555,6.4e-05,3.2e-05,0.00016,0.0002905151076584
195bfcb901041c1626085c1e338fe16a,2,0.0005109655172413,0.000433,0.00019,0.000816,0.0003139415872372,0.0003941428571428,0.000352,0.000179,0.000639,0.0002658253723244,6.478260869565217e-05,4.9e-05,3.3e-05,8.8e-05,4.674685844742465e-05,3.173076923076923e-05,3e-06,-1.2e-05,3.175e-05,8.647476288134368e-05,3.5444444444444445e-05,3.1e-05,0.0,8e-05,6.303987740938944e-05,0.0001973846153846,0.0001605,0.00015625,0.000188,0.0001346396901134,0.000305,0.000258,9.925e-05,0.0005,0.0002495829248238,-3.433333333333333e-05,-3.4e-05,-4.8e-05,-1.8e-05,1.4882876066137216e-05,0.0001898333333333,0.0001295,0.00011175,0.0001635,0.0001595230580844,5.379999999999999e-05,3.1e-05,2.9e-05,3.2e-05,6.951762366479452e-05
195bfcb901041c1626085c1e338fe16a,3,0.0004838636363636,0.0005045,0.00018075,0.000749,0.0002953110217501,0.0003773636363636,0.000416,0.0002165,0.000504,0.000212427998497,9.644444444444446e-05,6.8e-05,3.2500000000000004e-05,9.65e-05,0.0001101322049361,4.4e-05,0.0,-3.3e-05,1.8e-05,0.0002208479114685,3.7875e-05,3.2e-05,7.5e-07,7.1e-05,4.49694340635948e-05,0.0002110434782608,0.000161,0.0001595,0.000176,0.0001524328401329,0.0002748181818181,0.000193,0.0001365,0.0003825,0.000226925017652,-4.409090909090909e-05,-4.7e-05,-4.9e-05,-3.3e-05,1.2267473622996263e-05,0.0001567647058823,0.000126,0.000112,0.000129,9.13267002385972e-05,0.0001392,5.65e-05,4.5e-06,8.025e-05,0.0002479716829711
1a2225bfe73f2095e699b02b6c9e2453,1,0.0004033809523809,0.000349,0.00012,0.000676,0.0003027068674791,0.0006165294117647,0.000756,0.000372,0.000821,0.0002926126102988,4.725925925925926e-05,4.3e-05,1.6e-05,7e-05,4.6600257999114614e-05,0.0001343823529411,9.9e-05,7.525e-05,0.00014825,9.70972691641963e-05,9.403448275862068e-05,4.3e-05,2.1e-05,6.7e-05,0.0001820999495486,8.978260869565215e-05,6.5e-05,4.75e-05,9.45e-05,8.808567963364839e-05,0.000588375,0.0006145,0.000408,0.0007909999999999,0.0002805107268129,0.0001318181818181,9.1e-05,8.45e-05,0.0001445,8.222507912044618e-05,0.0001307647058823,0.000118,0.000106,0.000134,3.60026551308454e-05,0.0001013999999999,0.000101,7.7e-05,0.0001225,3.182272323805294e-05
1a2225bfe73f2095e699b02b6c9e2453,2,0.0004422272727272,0.000263,0.00018225,0.00081025,0.0003217015670903,0.0005473684210526,0.00068,0.000261,0.0008155,0.0003135891173222,7.945945945945945e-05,4e-05,2.2e-05,7e-05,0.0001682948131825,0.0001260238095238,0.0001115,7.825e-05,0.0001515,7.94694259648473e-05,5.853571428571428e-05,4.1500000000000006e-05,3.075e-05,5.825e-05,9.652767100599326e-05,0.0001176315789473,7e-05,4.45e-05,0.0001075,0.0001247046334906,0.000579909090909,0.000564,0.00049,0.0006544999999999,0.0001618681281447,9.058823529411764e-05,8.6e-05,8e-05,0.000101,1.9410238353538487e-05,0.0001544666666666,0.000125,0.000117,0.0001625,6.895740576271565e-05,0.0001474,0.0001,9.3e-05,0.0001645,9.061914020464204e-05
1a2225bfe73f2095e699b02b6c9e2453,3,0.0004557142857142,0.000355,0.000169,0.000739,0.0003182469391615,0.0006565,0.000742,0.0006022499999999,0.0008345,0.0002480448935793,3.975862068965517e-05,4.4e-05,1.1e-05,5.5e-05,4.0737535492829664e-05,0.0001060857142857,8.7e-05,7.05e-05,0.0001105,6.300064025284907e-05,7.746153846153847e-05,3.3e-05,1.625e-05,6.55e-05,0.0001769029634051,9.661111111111112e-05,7.75e-05,5.55e-05,0.000108,6.387776828479335e-05,0.000574,0.000613,0.000444,0.00078,0.0002603665685144,0.0001014285714285,8.7e-05,7.549999999999999e-05,0.0001125,5.8382972077236947e-05,0.0001445714285714,0.0001245,0.00011625,0.000141,7.298547198504043e-05,0.0001784705882352,0.000155,0.000123,0.000205,0.0001026195142547
1a8939f78d8fd33068520f598b6bb6b8,1,0.0002211666666666,0.000199,0.0001875,0.00021025,6.8791956894199e-05,0.00012925,0.0001085,7.950000000000001e-05,0.00017625,7.95397270665306e-05,1.6923076923076915e-06,-2e-06,-3e-05,2.7e-05,5.020024006480549e-05,9.52e-05,6.7e-05,5.4e-05,8.9e-05,9.180250541243414e-05,2.34e-05,-9.5e-06,-4.65e-05,2.225e-05,0.0001019729811709,0.0001589565217391,0.000158,0.0001425,0.000174,2.8067254069255547e-05,0.0002323,0.000187,0.000166,0.00030425,0.0001230953108593,4.728571428571429e-05,2.8e-05,2.35e-05,9.15e-05,5.1999084241020655e-05,0.0001118888888888,0.000109,9.7e-05,0.000129,1.9173187296615843e-05,0.0001096,6.35e-05,7.499999999999999e-06,0.00015275,0.0001321347796759
1a8939f78d8fd33068520f598b6bb6b8,2,0.0002737058823529,0.000207,0.000181,0.000252,0.0001715960972406,9.242857142857144e-05,9.5e-05,5.8e-05,0.0001275,4.377540078954977e-05,6.947368421052631e-06,1e-06,-1.6e-05,3.3e-05,3.100801631874235e-05,7.025e-05,5.1e-05,4.225e-05,6.15e-05,6.112224285338824e-05,3.55e-05,-1.6e-05,-4.175e-05,0.000149,0.0001024945991608,0.0001463076923076,0.000142,0.000139,0.000158,1.692820435143972e-05,0.00021175,0.0001505,0.0001017499999999,0.0002937499999999,0.0002356818476958,5.4000000000000005e-05,2.4e-05,1.65e-05,7.999999999999999e-05,5.7099328659217466e-05,0.0001082307692307,0.000108,0.0001,0.000113,1.657887132343376e-05,7.411111111111111e-05,5.8e-05,3.7e-05,9.6e-05,6.202911502763127e-05
