user_id,platform_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_an_mean,IL_an_median,IL_an_q1,IL_an_q3,IL_an_std
0b3f2442320cf16d3e7e5ddd1a56820d,2,6.75263157894737e-05,0.0,-4.000000000000001e-06,8.5e-06,0.000169602924641,0.00029525,0.0002045,1.1e-05,0.00046075,0.0003383383907667,0.0001036666666666,3e-06,-1e-06,0.000438,0.0002963127570659,2.599999999999993e-06,2e-06,0.0,1.05e-05,0.0002819996847909,0.0003420909090909,0.000433,0.0002135,0.0004915,0.0002219605616074,0.0001557272727272,8e-06,5e-07,0.0004089999999999,0.0002093939306231,4.2e-06,1e-06,1e-06,3e-06,6.685805860178711e-06,5.055555555555556e-05,1e-06,0.0,3e-06,0.0001460634375118,0.0001858,9e-06,8e-06,0.000442,0.0002464055600022,0.000192,8e-06,-1e-06,0.0004334999999999,0.0002479556411941
0b3f2442320cf16d3e7e5ddd1a56820d,3,2.925e-05,0.0,-1e-06,1.6499999999999998e-05,0.0001708464607707,0.0002532857142857,1.65e-05,1.5e-06,0.0004927499999999,0.000318485219696,2.964705882352941e-05,0.0,-4e-06,3e-06,0.0001811477094722,2.7e-05,2.7e-05,2.7e-05,2.7e-05,0.0,0.0003183333333333,0.000243,3.5000000000000004e-06,0.0004885,0.0003809586154251,7.153846153846155e-05,5e-06,0.0,1.1e-05,0.0001601299552366,9.72e-05,3e-06,0.0,5e-05,0.0001889171776202,-1.333333333333333e-07,0.0,0.0,7.499999999999999e-06,1.67710067278821e-05,0.000178,8.7e-05,4.75e-05,0.000263,0.0002294580571694,0.0001194545454545,5e-06,0.0,0.000318,0.0002233769744787
1770934ad1b91344c763822588694de5,1,0.0001098999999999,5.95e-05,3.625e-05,8.675000000000001e-05,0.000171823624379,0.0001330526315789,9.2e-05,1.5e-05,0.000149,0.0002178252290469,4.866666666666667e-05,3.4e-05,1.95e-05,4.65e-05,4.700405251019269e-05,0.0001200322580645,5.1e-05,2.85e-05,0.0001135,0.0001504423441878,0.0001601739130434,0.000115,4.75e-05,0.0002115,0.0001593425846675,8.033333333333334e-05,7.75e-05,5.725e-05,9.425e-05,3.2536226895662945e-05,0.0001154242424242,5.6e-05,2.9e-05,0.000104,0.0001645172920818,6.305555555555556e-05,4e-05,3.225e-05,6.225e-05,8.45016339711301e-05,7.89375e-05,7.099999999999999e-05,6.375e-05,8.625000000000001e-05,2.483940082476495e-05,7.733333333333332e-05,4.55e-05,2e-05,6.75e-05,0.0001404177749259
1770934ad1b91344c763822588694de5,2,0.00012690625,5.4999999999999995e-05,2.325e-05,0.0001799999999999,0.0001488788984755,1.6e-05,-1e-05,-2.35e-05,5.2e-05,6.102458520956943e-05,2.0894736842105266e-05,9e-06,-8e-06,3.2000000000000005e-05,4.619030049316764e-05,3.1125e-05,2.2e-05,1.425e-05,3.525e-05,4.69368794464855e-05,8.533333333333334e-05,4.5e-05,3.2e-05,7.2e-05,0.0001503463778523,8.594736842105264e-05,7.4e-05,4.4e-05,0.000111,6.305506736550074e-05,7.196875000000001e-05,4.75e-05,2.3250000000000003e-05,7.375e-05,0.0001009968010911,3.952941176470588e-05,2.4e-05,1e-05,5.9e-05,4.776782081990294e-05,8.099999999999999e-05,7.25e-05,6.125e-05,8.3e-05,2.8935066878065016e-05,7.2125e-05,2.9999999999999997e-05,1.025e-05,7.825e-05,0.0001154330253148
1770934ad1b91344c763822588694de5,3,0.0001251351351351,5e-05,3.6e-05,8.8e-05,0.0001988552184326,7.980952380952381e-05,2.7e-05,-1.5e-05,0.000161,0.0001070918386468,3.163157894736842e-05,1.7e-05,7.000000000000001e-06,3.5000000000000004e-05,6.0681509655207886e-05,7.285185185185185e-05,2.2e-05,8.5e-06,4.1e-05,0.0001661055511747,9.410526315789472e-05,6e-05,2.95e-05,0.0001775,9.075479463112686e-05,0.0001526666666666,8.9e-05,5.325e-05,0.000173,0.000194947956856,0.0001444117647058,5.9e-05,2.65e-05,0.00014225,0.0002130012260097,9.255555555555556e-05,4.35e-05,2.825e-05,7.15e-05,0.0001765866633503,7.277777777777778e-05,7e-05,6e-05,8.2e-05,1.8719248286463226e-05,0.0001263571428571,3.5e-05,1.15e-05,7.575e-05,0.0002318469678117
2b1276338fe225d4eaec3ba139659c35,1,9.438731731169624e-05,5.6824074074074074e-05,2.7208333333333335e-05,0.0001083935185185,0.0001346792783316,0.0002566907027165,0.0001765092592592,0.0001039629629629,0.0003397638888888,0.0002164669484931,8.348047759248164e-05,6.110185185185186e-05,4.269444444444445e-05,9.786111111111112e-05,9.108237662425192e-05,8.848070518363606e-05,5.418518518518519e-05,2.723148148148148e-05,9.517592592592592e-05,0.0001266209015063,0.0002434347665324,0.0001810092592592,9.636574074074076e-05,0.0003419768518518,0.0002124543237966,0.0001157103635493,8.725e-05,5.34537037037037e-05,0.0001463703703703,0.0001042034602341,0.0001204904000819,8.44537037037037e-05,5.904166666666666e-05,0.0001312175925925,0.000115309468608,8.059422619648551e-05,5.316666666666667e-05,2.862037037037037e-05,8.912037037037039e-05,0.0001051246500178,0.0001580315166861,0.0001278518518518,0.0001136944444444,0.000166574074074,8.817203824915265e-05,0.0001045322315307,6.0472222222222225e-05,3.0032407407407408e-05,0.0001315694444444,0.0001389579558107
2b1276338fe225d4eaec3ba139659c35,2,9.438731731169624e-05,5.6824074074074074e-05,2.7208333333333335e-05,0.0001083935185185,0.0001346792783316,0.0002566907027165,0.0001765092592592,0.0001039629629629,0.0003397638888888,0.0002164669484931,8.348047759248164e-05,6.110185185185186e-05,4.269444444444445e-05,9.786111111111112e-05,9.108237662425192e-05,8.848070518363606e-05,5.418518518518519e-05,2.723148148148148e-05,9.517592592592592e-05,0.0001266209015063,0.0002434347665324,0.0001810092592592,9.636574074074076e-05,0.0003419768518518,0.0002124543237966,0.0001157103635493,8.725e-05,5.34537037037037e-05,0.0001463703703703,0.0001042034602341,0.0001204904000819,8.44537037037037e-05,5.904166666666666e-05,0.0001312175925925,0.000115309468608,8.059422619648551e-05,5.316666666666667e-05,2.862037037037037e-05,8.912037037037039e-05,0.0001051246500178,0.0001580315166861,0.0001278518518518,0.0001136944444444,0.000166574074074,8.817203824915265e-05,0.0001045322315307,6.0472222222222225e-05,3.0032407407407408e-05,0.0001315694444444,0.0001389579558107
2b1276338fe225d4eaec3ba139659c35,3,9.438731731169624e-05,5.6824074074074074e-05,2.7208333333333335e-05,0.0001083935185185,0.0001346792783316,0.0002566907027165,0.0001765092592592,0.0001039629629629,0.0003397638888888,0.0002164669484931,8.348047759248164e-05,6.110185185185186e-05,4.269444444444445e-05,9.786111111111112e-05,9.108237662425192e-05,8.848070518363606e-05,5.418518518518519e-05,2.723148148148148e-05,9.517592592592592e-05,0.0001266209015063,0.0002434347665324,0.0001810092592592,9.636574074074076e-05,0.0003419768518518,0.0002124543237966,0.0001157103635493,8.725e-05,5.34537037037037e-05,0.0001463703703703,0.0001042034602341,0.0001204904000819,8.44537037037037e-05,5.904166666666666e-05,0.0001312175925925,0.000115309468608,8.059422619648551e-05,5.316666666666667e-05,2.862037037037037e-05,8.912037037037039e-05,0.0001051246500178,0.0001580315166861,0.0001278518518518,0.0001136944444444,0.000166574074074,8.817203824915265e-05,0.0001045322315307,6.0472222222222225e-05,3.0032407407407408e-05,0.0001315694444444,0.0001389579558107
2d94fed3d99ee3fa9d56e8b9896c7c51,1,8.147826086956523e-05,3.3e-05,1.525e-05,8e-05,0.0001772993374845,0.0003064347826086,0.000193,8.05e-05,0.000496,0.0002895667337258,-2.783870967741936e-05,-3.2e-05,-6.4e-05,0.0,5.287286435352483e-05,2.0947368421052632e-05,5e-07,-1.9e-05,4.4250000000000005e-05,8.436694221573738e-05,0.00026115,0.000192,8e-05,0.000385,0.0002294307084938,4.896774193548386e-05,4.8e-05,2.45e-05,7.950000000000001e-05,3.63927500755922e-05,4.782608695652174e-05,3.2e-05,0.0,7.2e-05,8.432817504677407e-05,7.435714285714286e-05,5.65e-05,1.6e-05,8.025e-05,9.897482444043976e-05,0.0001483333333333,0.000113,0.000104,0.000143,0.0001059960086331,2.3230769230769227e-05,-1.5e-05,-4.8e-05,0.0,0.0001681666603135
2d94fed3d99ee3fa9d56e8b9896c7c51,2,5.302173913043478e-05,4.75e-05,4.749999999999999e-06,6.5e-05,7.209114266150555e-05,0.000290619047619,0.000144,6.4e-05,0.000544,0.0002981111330008,-9.78787878787879e-06,-3.2e-05,-4.9e-05,3.1e-05,7.130776499431776e-05,2.8083333333333333e-05,0.0,-3.125e-05,3.675e-05,9.715271483597356e-05,0.0001889166666666,6.4e-05,3.2e-05,0.000161,0.0002705360084795,5.3370370370370365e-05,4.8e-05,3.2500000000000004e-05,7.199999999999999e-05,3.8109304484851046e-05,1.9458333333333333e-05,1e-06,0.0,5.35e-05,4.407698715998462e-05,6.146666666666667e-05,5.6e-05,3.2e-05,9.25e-05,5.332964067676291e-05,0.00011136,0.000112,9.6e-05,0.000128,1.7981193879532396e-05,-6.166666666666666e-06,-2.3e-05,-3.575e-05,2.5e-07,6.514715277854831e-05
2d94fed3d99ee3fa9d56e8b9896c7c51,3,6.817948717948718e-05,3.3e-05,1.7e-05,7.25e-05,0.0001149903592743,0.0003164117647058,0.000129,3.2e-05,0.000608,0.0003854354775483,-2.5481481481481484e-05,-3.2e-05,-6.45e-05,0.0,8.242076398688827e-05,3.53e-05,8.5e-06,-1.5e-05,7.5e-05,8.241365387378227e-05,0.000162,8.05e-05,3.2e-05,0.000216,0.0001906060509707,4.277777777777777e-05,4.7e-05,2.4e-05,6.45e-05,4.0961833392461754e-05,2.8761904761904765e-05,1.6e-05,0.0,3.2e-05,7.762016797321736e-05,6.517857142857143e-05,4.55e-05,3.2e-05,6.4e-05,9.531742430249244e-05,0.0001157199999999,0.000112,0.000111,0.000128,2.61175547604799e-05,0.0001191874999999,3.95e-05,-1.525e-05,0.000125,0.0002320802214034
3b748a1fdbb41baaa95bc3f44a5e7cfa,1,0.0001175,3.85e-05,1.225e-05,0.0001787499999999,0.0001706988140157,0.0004521111111111,0.0003375,0.00024925,0.0006215,0.0002554456057878,0.00018421875,0.00016,0.00014375,0.0001975,8.974937662646305e-05,5.831818181818182e-05,5.95e-05,1.325e-05,7.7e-05,7.360472705034537e-05,0.0005314285714285,0.000461,0.0003125,0.00082175,0.0002973205248641,0.0002698,0.000243,0.000189,0.000329,0.0001077818011849,0.0002331666666666,0.0001554999999999,0.00014675,0.00026625,0.0001446283743484,8.263636363636364e-05,3.4e-05,2.2e-05,7.825e-05,0.0001800279199125,0.000246,0.0002,0.000186,0.000224,0.0001221643360396,0.0001936333333333,0.0001525,8.65e-05,0.00023075,0.0001825103650024
3b748a1fdbb41baaa95bc3f44a5e7cfa,2,6.563636363636362e-05,3.7e-05,5.5e-06,6.8e-05,0.0001217796071896,0.000495947368421,0.000413,0.0003535,0.000594,0.0002361144905158,0.0001752162162162,0.000176,0.000156,0.000192,4.022032041361896e-05,0.0001039599999999,7.7e-05,4.3e-05,0.000125,0.0001023924150836,0.0003194999999999,0.000226,0.000188,0.00037075,0.0002399022472493,0.0002681714285714,0.000253,0.0002064999999999,0.000305,9.407740421160268e-05,0.000154,0.000142,0.000138,0.00017925,2.4448195960321612e-05,0.0001137666666666,7.7e-05,2.925e-05,0.00013875,0.0001624027949762,0.0002314347826086,0.000203,0.000191,0.000233,0.0001103407227582,0.0001892857142857,0.000172,0.0001015,0.000248,0.0001109707357895
3b748a1fdbb41baaa95bc3f44a5e7cfa,3,8.697727272727274e-05,3.15e-05,1.875e-05,7e-05,0.0001787648173902,0.0005621764705882,0.000545,0.000279,0.00081,0.0002911479940026,0.0001688333333333,0.00016,0.00014425,0.00018575,3.3713890857947694e-05,8.891666666666667e-05,4.9e-05,3.225e-05,9.95e-05,0.0001280549870569,0.0003547857142857,0.0003045,0.0002175,0.000453,0.0001713692273656,0.0003085652173913,0.00027,0.0002154999999999,0.000334,0.0001683286358415,0.0001635714285714,0.000169,0.0001619999999999,0.0001754999999999,2.3606899717788316e-05,9.117391304347826e-05,3.2e-05,9.5e-06,0.0001145,0.0001373957959439,0.0002354285714285,0.0001925,0.00018925,0.00020575,0.0001499429195423,0.00015784375,0.000143,9.425e-05,0.00017825,0.000118392215681
57334ce700310b2650adabca77bbdc39,1,0.0001373157894736,7.6e-05,4.8e-05,0.00013025,0.0001502439647145,0.0001421764705882,5.9e-05,8e-06,0.000159,0.0002099438125112,6.411764705882354e-05,3.2e-05,1.4e-05,5.9e-05,0.0001253374855903,0.0001303548387096,4.2e-05,1.7e-05,6.65e-05,0.0002241959780173,7e-05,2.6e-05,8.75e-06,8.999999999999999e-05,0.0001167150375915,0.0001098333333333,8.05e-05,3.95e-05,0.0001585,9.532798247327087e-05,0.0001210588235294,7.25e-05,4.8e-05,0.00010275,0.0001324791444253,0.0001989999999999,4.3e-05,2.925e-05,0.00013575,0.0003177287604504,8.052e-05,8.3e-05,5.8e-05,9.9e-05,2.563545721586933e-05,4.15e-05,2.2e-05,1.475e-05,4.05e-05,6.43563271334316e-05
57334ce700310b2650adabca77bbdc39,2,8.729032258064516e-05,7.9e-05,4.45e-05,0.0001095,6.355322889693178e-05,3.435000000000001e-05,8.5e-06,-2.5e-05,6.9e-05,7.98586086055915e-05,1.0785714285714283e-05,8e-06,-7.75e-06,2.875e-05,2.4363208615983528e-05,0.0001066666666666,4.9e-05,3.0500000000000003e-05,7.625e-05,0.0001767065035752,4.421052631578947e-05,3.2e-05,1.4e-05,5.6e-05,6.509358984259887e-05,5.623076923076923e-05,5.6e-05,3.6e-05,7.4e-05,1.9562523040045415e-05,0.0001160357142857,7.9e-05,5.45e-05,0.000128,0.0001084908195955,8.758823529411763e-05,4e-05,3.4e-05,7.2e-05,0.000166020352225,7.4e-05,6.7e-05,6.4e-05,8.6e-05,2.0308044383117413e-05,4.988235294117647e-05,1.8e-05,0.0,6.8e-05,9.099991919841274e-05
57334ce700310b2650adabca77bbdc39,3,8.991666666666668e-05,6.9e-05,5.05e-05,9.9e-05,7.934838792733388e-05,8.277777777777777e-05,2e-05,-2.075e-05,0.0001255,0.0001663205818523,2.9210526315789477e-05,1.2e-05,-5.000000000000003e-07,1.95e-05,6.12939900510178e-05,7.921875e-05,3.7000000000000005e-05,2.35e-05,6.35e-05,0.0001188134168526,0.0001372777777777,5.85e-05,1.825e-05,0.00019475,0.0002010074056451,8.892307692307693e-05,7.2e-05,5e-05,7.9e-05,7.766430061323922e-05,0.0001485909090909,4.55e-05,3.625e-05,9.325e-05,0.0002339832430082,6.63157894736842e-05,4.1e-05,2.35e-05,7.35e-05,8.448408964715648e-05,7.457142857142856e-05,7.2e-05,6.2e-05,8.4e-05,1.732215756934288e-05,3.9826086956521744e-05,3.3e-05,1.25e-05,5.6e-05,4.942547390117501e-05
80d5a8bd9e65bac069257b0071bab47f,1,6.055263157894736e-05,3.95e-05,5e-06,7.4e-05,9.525859466605882e-05,0.0002399791666666,0.0002005,0.00016975,0.00024425,0.0001230172950275,0.0001467575757575,0.000149,0.000135,0.00016,1.8422184830779274e-05,6.305882352941176e-05,5.7e-05,4.15e-05,7e-05,3.850693851405861e-05,0.0002141666666666,0.0001755,0.00015575,0.0002855,0.0001036110149754,9.26153846153846e-05,7.6e-05,6e-05,9.5e-05,4.8402028989045595e-05,0.0001626428571428,0.00016,0.000155,0.00017275,2.1837184739856863e-05,7.335714285714287e-05,4.05e-05,2.5e-07,7.875e-05,0.0001376543090179,0.0001640909090909,0.000159,0.000148,0.0001695,2.734027997462552e-05,5.333333333333334e-05,3.5e-05,2.5e-05,6.6e-05,6.57543407946071e-05
80d5a8bd9e65bac069257b0071bab47f,2,4.0440000000000006e-05,2.95e-05,2.5e-07,5.975e-05,6.955079189384708e-05,0.0002624561403508,0.0002,0.000166,0.000285,0.000149822879973,0.0001425151515151,0.000144,0.00013,0.000155,1.8050486856524833e-05,6.777142857142856e-05,4.6e-05,3.4e-05,7.5e-05,0.0001101691442107,0.0002480833333333,0.0001455,0.00010475,0.00033,0.0002328182565429,9.47e-05,6.8e-05,5.6e-05,0.0001175,6.631415133036588e-05,0.0001579411764705,0.000155,0.000145,0.000171,1.6219088245934535e-05,1.913333333333334e-05,1e-05,5e-07,3.75e-05,3.075680335114416e-05,0.0001514117647058,0.00015,0.000145,0.000159,1.1837751177532684e-05,3.1130434782608694e-05,2.4e-05,1.5e-06,4.75e-05,3.547253015020097e-05
80d5a8bd9e65bac069257b0071bab47f,3,8.468421052631579e-05,4.25e-05,1.1e-05,7.374999999999999e-05,0.0001634691648356,0.0003205106382978,0.0002,0.0001825,0.0003394999999999,0.0002227489201008,0.0001507741935483,0.000151,0.00014,0.0001595,1.751515472844275e-05,4.293749999999999e-05,4.2e-05,3e-05,5.9e-05,2.349322139709459e-05,0.0002013,0.0001245,0.00010775,0.000227,0.0001864174997432,0.0001607272727272,0.000133,6.6e-05,0.000264,0.0001152832085857,0.0001740555555555,0.00016,0.00014425,0.0001775,5.9041831852481774e-05,4.214285714285714e-05,4.5e-05,2.5e-05,6e-05,3.8404798807291926e-05,0.0001615454545454,0.000154,0.000148,0.0001605,3.297078596686358e-05,2.919047619047619e-05,2.5e-05,1e-06,4.5e-05,3.93682855197163e-05
