Press or Release,Key,Time
P,Key.shift,1735660003414
P,T,1735660003744
R,T,1735660003888
R,Key.shift,1735660003953
P,h,1735660004545
R,h,1735660004737
P,e,1735660004864
R,e,1735660005009
P,Key.space,1735660005328
R,Key.space,1735660005456
P,b,1735660005616
R,b,1735660005776
P,p,1735660005920
R,p,1735660006176
P,u,1735660006512
R,u,1735660006656
P,Key.backspace,1735660007104
R,Key.backspace,1735660007216
P,Key.backspace,1735660007488
R,Key.backspace,1735660007723
P,p,1735660008162
R,p,1735660008431
P,u,1735660008496
R,u,1735660008672
P,Key.space,1735660008800
R,Key.space,1735660008928
P,Key.backspace,1735660009488
R,Key.backspace,1735660009616
P,Key.backspace,1735660009696
R,Key.backspace,1735660009776
P,Key.backspace,1735660010080
R,Key.backspace,1735660010160
P,p,1735660010664
R,p,1735660010816
P,Key.backspace,1735660011888
R,Key.backspace,1735660012032
P,p,1735660012257
R,p,1735660012448
P,Key.backspace,1735660013379
R,Key.backspace,1735660013537
P,o,1735660013728
R,o,1735660013920
P,y,1735660014656
R,y,1735660014785
P,Key.space,1735660015793
R,Key.space,1735660015936
P,s,1735660020001
R,s,1735660020161
P,p,1735660021297
R,p,1735660021488
P,e,1735660022081
R,e,1735660022176
P,e,1735660022304
R,e,1735660022400
P,c,1735660022579
R,c,1735660022688
P,h,1735660022786
R,h,1735660022960
P,Key.space,1735660023072
R,Key.space,1735660023281
P,m,1735660023616
R,m,1735660023744
P,o,1735660024162
R,o,1735660024289
P,t,1735660024305
R,t,1735660024449
P,i,1735660024513
R,i,1735660024657
P,v,1735660024786
R,v,1735660024913
P,a,1735660025264
R,a,1735660025489
P,t,1735660025506
R,t,1735660025665
P,e,1735660025809
R,e,1735660025904
P,s,1735660026097
R,s,1735660026240
P,Key.space,1735660026321
R,Key.space,1735660026467
P,o,1735660026641
R,o,1735660026785
P,t,1735660026817
R,t,1735660026977
P,h,1735660027073
R,h,1735660027200
P,e,1735660027217
P,r,1735660027328
R,e,1735660027377
P,Key.space,1735660027441
R,r,1735660027456
R,Key.space,1735660027570
P,s,1735660027725
P,t,1735660027873
R,s,1735660027892
R,t,1735660028033
P,u,1735660028065
P,d,1735660028225
R,u,1735660028257
R,d,1735660028322
P,e,1735660028432
R,e,1735660028593
P,n,1735660028609
R,n,1735660028769
P,t,1735660028769
R,t,1735660028897
P,Key.space,1735660028977
R,Key.space,1735660029105
P,t,1735660029298
P,o,1735660029441
R,t,1735660029458
R,o,1735660029585
P,Key.space,1735660029617
R,Key.space,1735660029761
P,g,1735660030001
R,g,1735660030129
P,e,1735660030241
R,e,1735660030433
P,Key.backspace,1735660031009
R,Key.backspace,1735660031120
P,Key.backspace,1735660031232
R,Key.backspace,1735660031329
P,n,1735660032113
R,n,1735660032227
P,e,1735660032545
R,e,1735660032624
P,Key.backspace,1735660033089
R,Key.backspace,1735660033218
P,Key.backspace,1735660033313
R,Key.backspace,1735660033441
P,b,1735660033617
R,b,1735660033809
P,e,1735660033921
R,e,1735660034033
P,Key.space,1735660034113
R,Key.space,1735660034258
P,s,1735660034465
R,s,1735660034657
P,t,1735660034689
R,t,1735660034786
P,r,1735660034913
R,r,1735660035009
P,p,1735660035009
R,p,1735660035152
P,m,1735660035281
R,m,1735660035424
P,Key.backspace,1735660035953
R,Key.backspace,1735660036097
P,Key.backspace,1735660036226
R,Key.backspace,1735660036321
P,o,1735660037041
R,o,1735660037248
P,n,1735660038098
R,n,1735660038226
P,g,1735660038866
R,g,1735660038993
P,Key.space,1735660039057
R,Key.space,1735660039217
P,a,1735660039233
R,a,1735660039377
P,n,1735660039377
P,d,1735660039490
R,n,1735660039507
R,d,1735660039617
P,Key.space,1735660039665
R,Key.space,1735660039746
P,b,1735660040113
R,b,1735660040241
P,o,1735660040465
R,o,1735660040577
P,l,1735660040729
R,l,1735660040850
P,d,1735660040881
R,d,1735660040978
P,Key.space,1735660041024
R,Key.space,1735660041138
P,i,1735660041329
R,i,1735660041425
P,n,1735660041634
R,n,1735660041745
P,Key.space,1735660042098
R,Key.space,1735660042241
P,a,1735660042449
P,l,1735660042609
R,a,1735660042625
R,l,1735660042721
P,l,1735660042865
R,l,1735660042946
P,Key.space,1735660043073
R,Key.space,1735660043185
P,s,1735660043570
P,i,1735660043698
R,s,1735660043731
R,i,1735660043841
P,t,1735660043953
R,t,1735660044081
P,u,1735660044369
R,u,1735660044481
P,a,1735660044961
R,a,1735660045104
P,i,1735660045152
R,i,1735660045297
P,o,1735660045377
R,o,1735660045537
P,n,1735660045698
R,n,1735660045857
P,Key.space,1735660045985
R,Key.space,1735660046097
P,Key.backspace,1735660046305
R,Key.backspace,1735660046433
P,Key.backspace,1735660046546
R,Key.backspace,1735660046625
P,Key.backspace,1735660047089
R,Key.backspace,1735660047217
P,Key.backspace,1735660047314
R,Key.backspace,1735660047442
P,t,1735660048001
R,t,1735660048130
P,i,1735660048259
R,i,1735660048369
P,o,1735660048482
R,o,1735660048625
P,n,1735660048747
R,n,1735660048916
P,/,1735660050322
R,/,1735660050465
P,Key.backspace,1735660051762
R,Key.backspace,1735660051890
P,/,1735660052386
R,/,1735660052577
P,Key.backspace,1735660053415
R,Key.backspace,1735660053553
P,Key.comma,1735660054401
R,Key.comma,1735660054578
P,Key.backspace,1735660055953
R,Key.backspace,1735660056131
P,.,1735660056818
R,.,1735660057009
P,Key.space,1735660057778
R,Key.space,1735660057921
P,Key.shift,1735660058322
P,A,1735660065603
R,Key.shift,1735660065682
R,A,1735660065778
P,n,1735660066546
R,n,1735660066690
P,d,1735660066769
R,d,1735660066897
P,Key.space,1735660067010
R,Key.space,1735660067266
P,n,1735660067777
R,n,1735660067937
P,o,1735660067986
R,o,1735660068145
P,t,1735660068226
P,Key.space,1735660068386
R,t,1735660068401
R,Key.space,1735660068468
P,b,1735660068962
R,b,1735660069346
P,Key.backspace,1735660069809
R,Key.backspace,1735660070002
P,t,1735660070290
R,t,1735660070499
P,o,1735660070593
R,o,1735660070769
P,Key.space,1735660070834
R,Key.space,1735660070962
P,b,1735660071137
R,b,1735660071297
P,Key.backspace,1735660072530
R,Key.backspace,1735660072737
P,g,1735660075026
R,g,1735660075121
P,e,1735660075234
R,e,1735660075393
P,t,1735660075426
R,t,1735660075570
P,Key.space,1735660075618
R,Key.space,1735660075762
P,f,1735660076258
R,f,1735660076401
P,e,1735660076498
R,e,1735660076610
P,a,1735660076705
P,r,1735660076866
R,a,1735660076914
R,r,1735660077043
P,Key.space,1735660077074
R,Key.space,1735660077233
P,i,1735660078850
R,i,1735660079010
P,n,1735660079393
R,n,1735660079521
P,Key.space,1735660079682
R,Key.space,1735660079793
P,a,1735660079954
P,n,1735660080082
R,a,1735660080146
R,n,1735660080226
P,l,1735660080257
P,y,1735660080419
R,y,1735660080577
R,l,1735660080593
P,Key.space,1735660080770
R,Key.space,1735660080866
P,Key.backspace,1735660081394
R,Key.backspace,1735660081538
P,Key.backspace,1735660081635
R,Key.backspace,1735660081763
P,y,1735660082244
R,y,1735660082450
P,Key.backspace,1735660082789
R,Key.backspace,1735660082915
P,Key.backspace,1735660083010
R,Key.backspace,1735660083122
P,t,1735660084675
R,t,1735660084818
P,Key.backspace,1735660085586
R,Key.backspace,1735660085841
P,y,1735660085842
R,y,1735660085971
P,Key.space,1735660086050
R,Key.space,1735660086194
P,s,1735660086510
R,s,1735660086674
P,o,1735660087186
R,o,1735660087346
P,Key.backspace,1735660088194
R,Key.backspace,1735660088338
P,i,1735660088692
R,i,1735660088850
P,t,1735660088947
R,t,1735660089106
P,u,1735660089458
R,u,1735660089618
P,a,1735660089667
P,i,1735660089907
R,i,1735660090114
R,a,1735660090115
P,Key.backspace,1735660091010
R,Key.backspace,1735660091169
P,t,1735660091250
R,t,1735660091380
P,i,1735660091522
R,i,1735660091682
P,o,1735660091795
R,o,1735660091922
P,n,1735660092610
R,n,1735660092802
P,/,1735660093555
R,/,1735660093811
P,Key.backspace,1735660094178
R,Key.backspace,1735660094338
P,l,1735660094642
R,l,1735660094659
P,Key.backspace,1735660095426
R,Key.backspace,1735660095603
P,Key.comma,1735660095794
R,Key.comma,1735660096067
P,Key.space,1735660096451
R,Key.space,1735660096527
P,Key.backspace,1735660132307
R,Key.backspace,1735660132355
P,Key.backspace,1735660132515
R,Key.backspace,1735660132558
P,Key.comma,1735660134067
R,Key.comma,1735660134132
P,Key.backspace,1735660134451
R,Key.backspace,1735660134630
P,.,1735660134867
R,.,1735660134947
P,Key.space,1735660135091
R,Key.space,1735660135171
P,Key.shift,1735660135332
P,T,1735660135491
R,Key.shift,1735660135651
R,T,1735660135667
P,y,1735660135683
R,y,1735660135699
P,Key.backspace,1735660136260
R,Key.backspace,1735660136387
P,Key.backspace,1735660136500
R,Key.backspace,1735660136579
P,Key.shift,1735660137411
P,T,1735660137828
R,Key.shift,1735660137891
R,T,1735660137940
P,h,1735660139508
R,h,1735660139603
P,i,1735660139812
R,i,1735660139923
P,s,1735660139987
R,s,1735660140099
P,Key.space,1735660141763
R,Key.space,1735660141875
P,m,1735660141987
R,m,1735660142115
P,a,1735660142163
P,k,1735660142307
R,a,1735660142339
R,k,1735660142467
P,e,1735660142468
R,e,1735660142533
P,s,1735660142675
R,s,1735660142787
P,Key.space,1735660142868
R,Key.space,1735660143027
P,o,1735660143059
P,t,1735660143219
R,o,1735660143267
R,t,1735660143348
P,h,1735660143443
R,h,1735660143475
P,e,1735660143508
R,e,1735660143651
P,r,1735660143668
R,r,1735660143763
P,Key.space,1735660143845
R,Key.space,1735660144259
P,t,1735660144499
R,t,1735660144611
P,Key.space,1735660144835
R,Key.space,1735660144899
P,Key.backspace,1735660145363
R,Key.backspace,1735660145555
P,o,1735660146004
R,o,1735660146115
P,Key.space,1735660146196
R,Key.space,1735660146291
P,b,1735660146499
R,b,1735660146611
P,e,1735660147459
R,e,1735660147572
P,Key.space,1735660148403
R,Key.space,1735660148611
P,p,1735660148724
R,p,1735660148884
P,r,1735660148916
R,r,1735660149043
P,o,1735660149059
P,u,1735660149219
R,o,1735660149253
R,u,1735660149348
P,d,1735660149443
R,d,1735660149523
P,Key.space,1735660149571
R,Key.space,1735660149683
P,a,1735660149747
R,a,1735660149860
