user_id,platform_id,video_id,session_id,sequence_id,key1,key2,key1_press,key1_release,key2_press,key2_release,HL,IL,PL,RL,valid,error_description,key1_timestamp,outlier,device_type
8d46f2f2b4385ddb9822fa37d9b3bd71,3,2,2,242,Key.tab,Key.enter,1735660096035.0,1735660096146.0,1735660096180.0,,111.0,,,,False,Missing key2 release,1735660096035.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,1,1,246,Key.cmd,a,1735660210430.0,1735660244220.0,1735660243636.0,,33790.0,,,,False,Missing key2 release,1735660210430.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,1,1,247,a,c,1735660243636.0,,1735660244049.0,,,,,,False,Missing key1 release; Missing key2 release,1735660243636.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,1,2,208,Key.cmd,Key.right,1735660063599.0,1735660064030.0,1735660063732.0,,431.0,,,,False,Missing key2 release,1735660063599.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,1,2,209,Key.right,l,1735660063732.0,,1735660064741.0,1735660064798.0,,,,,False,Missing key1 release,1735660063732.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,2,2,99,Key.cmd,Key.right,1735660026168.0,1735660026514.0,1735660026408.0,,346.0,,,,False,Missing key2 release,1735660026168.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,2,2,100,Key.right,Key.space,1735660026408.0,,1735660026728.0,1735660026791.0,,,,,False,Missing key1 release,1735660026408.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,3,1,231,Key.shift,",1735660045996
R,",1735660045910.0,1735660046110.0,1735660046067.0,,200.0,,,,False,Missing key2 release,1735660045910.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,3,1,232,",1735660045996
R,",Key.cmd,1735660046067.0,,1735660046179.0,1735660046530.0,,,,,False,Missing key1 release,1735660046067.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,3,1,233,Key.cmd,Key.right,1735660046179.0,1735660046530.0,1735660046310.0,,351.0,,,,False,Missing key2 release,1735660046179.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,3,1,234,Key.right,Key.space,1735660046310.0,,1735660046732.0,1735660046826.0,,,,,False,Missing key1 release,1735660046310.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,3,1,268,Key.shift,",1735660052112
R,",1735660051726.0,1735660052330.0,1735660052247.0,,604.0,,,,False,Missing key2 release,1735660051726.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,1,3,1,269,",1735660052112
R,",Key.space,1735660052247.0,,1735660052384.0,1735660052456.0,,,,,False,Missing key1 release,1735660052247.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,1,1,98,Key.cmd,Key.right,1735660034433.0,1735660034767.0,1735660034578.0,,334.0,,,,False,Missing key2 release,1735660034433.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,1,1,99,Key.right,Key.space,1735660034578.0,,1735660034856.0,1735660034947.0,,,,,False,Missing key1 release,1735660034578.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,2,2,89,Key.cmd,Key.right,1735660020757.0,1735660021123.0,1735660020871.0,,366.0,,,,False,Missing key2 release,1735660020757.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,2,2,90,Key.right,Key.backspace,1735660020871.0,,1735660021483.0,1735660021578.0,,,,,False,Missing key1 release,1735660020871.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,3,1,70,Key.shift,",1735660012083
R,",1735660011993.0,1735660012257.0,1735660012177.0,,264.0,,,,False,Missing key2 release,1735660011993.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,3,1,71,",1735660012083
R,",Key.backspace,1735660012177.0,,1735660012487.0,1735660012542.0,,,,,False,Missing key1 release,1735660012177.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,3,1,76,Key.shift,",1735660013318
R,",1735660013244.0,1735660013556.0,1735660013416.0,,312.0,,,,False,Missing key2 release,1735660013244.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,3,1,77,",1735660013318
R,",h,1735660013416.0,,1735660014095.0,1735660014165.0,,,,,False,Missing key1 release,1735660013416.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,3,1,203,Key.shift,",1735660036457
R,",1735660036368.0,1735660036755.0,1735660036538.0,,387.0,,,,False,Missing key2 release,1735660036368.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,3,1,204,",1735660036457
R,",Key.space,1735660036538.0,,1735660037190.0,1735660037296.0,,,,,False,Missing key1 release,1735660036538.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,3,2,38,Key.cmd,Key.right,1735660009736.0,1735660010492.0,1735660010169.0,,756.0,,,,False,Missing key2 release,1735660009736.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,2,3,2,39,Key.right,a,1735660010169.0,,1735660010644.0,1735660010735.0,,,,,False,Missing key1 release,1735660010169.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,1,2,217,Key.cmd,Key.right,1735660066980.0,1735660067371.0,1735660067172.0,,391.0,,,,False,Missing key2 release,1735660066980.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,1,2,218,Key.right,Key.space,1735660067172.0,,1735660067646.0,1735660067725.0,,,,,False,Missing key1 release,1735660067172.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,1,244,Key.shift,",1735660036562
R,",1735660036476.0,1735660036791.0,1735660036624.0,,315.0,,,,False,Missing key2 release,1735660036476.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,1,245,",1735660036562
R,",h,1735660036624.0,,1735660036824.0,1735660036913.0,,,,,False,Missing key1 release,1735660036624.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,1,278,Key.shift,",1735660043020
R,",1735660042925.0,1735660043198.0,1735660043098.0,,273.0,,,,False,Missing key2 release,1735660042925.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,1,279,",1735660043020
R,",d,1735660043098.0,,1735660043488.0,1735660043575.0,,,,,False,Missing key1 release,1735660043098.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,1,284,Key.shift,",1735660046686
R,",1735660046600.0,1735660046961.0,1735660046772.0,,361.0,,,,False,Missing key2 release,1735660046600.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,1,285,",1735660046686
R,",Key.space,1735660046772.0,,1735660047079.0,1735660047165.0,,,,,False,Missing key1 release,1735660046772.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,1,292,Key.shift,",1735660048702
R,",1735660048569.0,1735660048933.0,1735660048755.0,,364.0,,,,False,Missing key2 release,1735660048569.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,1,293,",1735660048702
R,",Key.space,1735660048755.0,,1735660048950.0,1735660049042.0,,,,,False,Missing key1 release,1735660048755.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,2,126,Key.cmd,Key.down,1735660061228.0,1735660061526.0,1735660061444.0,,298.0,,,,False,Missing key2 release,1735660061228.0,False,desktop
aeffcdf11cdf06be14cada22c1dcb140,3,3,2,127,Key.down,h,1735660061444.0,,1735660067962.0,1735660068049.0,,,,,False,Missing key1 release,1735660061444.0,False,desktop
3994782efb4da6e6fbf5946576804562,3,1,1,499,Key.shift,",1735660067292
R,",1735660067083.0,1735660067402.0,1735660067386.0,,319.0,,,,False,Missing key2 release,1735660067083.0,False,desktop
3994782efb4da6e6fbf5946576804562,3,1,1,500,",1735660067292
R,",Key.shift,1735660067386.0,,1735660068345.0,,,,,,False,Missing key1 release; Missing key2 release,1735660067386.0,False,desktop
3994782efb4da6e6fbf5946576804562,3,1,1,501,Key.shift,",1735660068457
R,Key.shift,1735660068489
R,",1735660068345.0,,1735660068536.0,,,,,,False,Missing key1 release; Missing key2 release,1735660068345.0,False,desktop
1d67bb8e9cd49cf0fa38679f99c3960d,2,1,1,215,Key.backspace,Key.alt,1735660140832.0,1735660140896.0,1735660141104.0,,64.0,,,,False,Missing key2 release,1735660140832.0,False,desktop
1d67bb8e9cd49cf0fa38679f99c3960d,2,1,1,216,Key.alt,=,1735660141104.0,,1735660177822.0,1735660177887.0,,,,,False,Missing key1 release,1735660141104.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,1,1,1,54,Key.shift,",1735660025647
R,",1735660025463.0,1735660025838.0,1735660025747.0,,375.0,,,,False,Missing key2 release,1735660025463.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,1,1,1,55,",1735660025647
R,",Key.shift,1735660025747.0,,1735660026484.0,1735660027609.0,,,,,False,Missing key1 release,1735660025747.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,1,1,1,70,Key.shift,",1735660031436
R,",1735660031273.0,1735660031582.0,1735660031550.0,,309.0,,,,False,Missing key2 release,1735660031273.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,1,1,1,71,",1735660031436
R,",Key.comma,1735660031550.0,,1735660032458.0,1735660032533.0,,,,,False,Missing key1 release,1735660031550.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,3,1,1,71,Key.backspace,Key.shift,1735660030362.0,1735660030480.0,1735660030833.0,,118.0,,,,False,Missing key2 release,1735660030362.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,3,1,1,72,Key.shift,",1735660031159
R,Key.shift,1735660031243
R,",1735660030833.0,,1735660031249.0,,,,,,False,Missing key1 release; Missing key2 release,1735660030833.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,3,1,1,73,",1735660031159
R,Key.shift,1735660031243
R,",Key.shift,1735660031249.0,,1735660031880.0,1735660032354.0,,,,,False,Missing key1 release,1735660031249.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,3,1,1,87,r,Key.shift,1735660036220.0,1735660036297.0,1735660038869.0,,77.0,,,,False,Missing key2 release,1735660036220.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,3,1,1,88,Key.shift,",1735660039150
R,Key.shift,1735660039192
R,",1735660038869.0,,1735660039198.0,,,,,,False,Missing key1 release; Missing key2 release,1735660038869.0,False,desktop
2ac10a36a31f1b96b8da6b14b63484dd,3,1,1,89,",1735660039150
R,Key.shift,1735660039192
R,",Key.space,1735660039198.0,,1735660039456.0,1735660039584.0,,,,,False,Missing key1 release,1735660039198.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,1,1,0,Key.alt,Key.shift,1735660058660.0,,1735660192368.0,1735660192615.0,,,,,False,Missing key1 release,1735660058660.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,1,2,0,Key.alt,Key.shift,1735660089376.0,,1735660091064.0,1735660091335.0,,,,,False,Missing key1 release,1735660089376.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,2,1,17,Key.space,Key.alt,1735660047326.0,1735660047414.0,1735660047557.0,,88.0,,,,False,Missing key2 release,1735660047326.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,2,1,18,Key.alt,Key.ctrl,1735660047557.0,,1735660049686.0,1735660049950.0,,,,,False,Missing key1 release,1735660047557.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,2,2,19,Key.space,Key.alt,1735660016027.0,1735660016115.0,1735660016323.0,,88.0,,,,False,Missing key2 release,1735660016027.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,2,2,20,Key.alt,e,1735660016323.0,,1735660017539.0,1735660017627.0,,,,,False,Missing key1 release,1735660016323.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,3,1,0,Key.alt,Key.shift,1735660002312.0,,1735660089291.0,1735660089623.0,,,,,False,Missing key1 release,1735660002312.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,3,2,16,Key.space,Key.alt,1735660043487.0,1735660043607.0,1735660043743.0,,120.0,,,,False,Missing key2 release,1735660043487.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,1,3,2,17,Key.alt,e,1735660043743.0,,1735660044799.0,1735660044903.0,,,,,False,Missing key1 release,1735660043743.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,1,1,0,Key.alt,Key.shift,1735660010828.0,,1735660075547.0,1735660075923.0,,,,,False,Missing key1 release,1735660010828.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,1,2,0,Key.alt,Key.shift,1735660001755.0,,1735660038015.0,1735660038367.0,,,,,False,Missing key1 release,1735660001755.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,2,1,190,Key.tab,Key.alt,1735660143903.0,1735660143998.0,1735660155955.0,,95.0,,,,False,Missing key2 release,1735660143903.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,2,1,191,Key.alt,Key.space,1735660155955.0,,1735660190491.0,1735660190610.0,,,,,False,Missing key1 release,1735660155955.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,2,2,5,Key.space,Key.alt,1735660039204.0,1735660039300.0,1735660039267.0,,96.0,,,,False,Missing key2 release,1735660039204.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,2,2,6,Key.alt,Key.shift,1735660039267.0,,1735660041028.0,1735660041291.0,,,,,False,Missing key1 release,1735660039267.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,3,1,0,Key.alt,Key.shift,1735660003314.0,,1735660005946.0,1735660006250.0,,,,,False,Missing key1 release,1735660003314.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,2,3,2,0,Key.alt,Key.shift,1735660001432.0,,1735660140228.0,1735660141283.0,,,,,False,Missing key1 release,1735660001432.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,1,1,41,.,Key.alt,1735660036551.0,1735660036623.0,1735660036831.0,,72.0,,,,False,Missing key2 release,1735660036551.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,1,1,42,Key.alt,Key.space,1735660036831.0,,1735660053083.0,1735660053186.0,,,,,False,Missing key1 release,1735660036831.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,1,2,15,Key.space,Key.alt,1735660074635.0,1735660074747.0,1735660074915.0,,112.0,,,,False,Missing key2 release,1735660074635.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,1,2,16,Key.alt,i,1735660074915.0,,1735660076235.0,1735660076315.0,,,,,False,Missing key1 release,1735660074915.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,2,1,179,Key.space,Key.alt,1735660113750.0,1735660113838.0,1735660113903.0,,88.0,,,,False,Missing key2 release,1735660113750.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,2,1,180,Key.alt,o,1735660113903.0,,1735660115574.0,1735660115654.0,,,,,False,Missing key1 release,1735660113903.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,2,2,0,Key.alt,Key.shift,1735660000907.0,,1735660016880.0,1735660017054.0,,,,,False,Missing key1 release,1735660000907.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,3,1,0,Key.alt,Key.shift,1735660020388.0,,1735660021563.0,1735660022187.0,,,,,False,Missing key1 release,1735660020388.0,False,desktop
03ed26062301e1ac6bbf94f3c03a7e56,3,3,2,0,Key.alt,Key.shift,1735660002638.0,,1735660003902.0,1735660004734.0,,,,,False,Missing key1 release,1735660002638.0,False,desktop
8fd621776f77dc6e9720191e0c99c124,1,1,1,0,Key.shift,",1735660003449
R,Key.shift,1735660003505
R,",1735660003315.0,,1735660003605.0,,,,,,False,Missing key1 release; Missing key2 release,1735660003315.0,False,desktop
8fd621776f77dc6e9720191e0c99c124,1,1,1,1,",1735660003449
R,Key.shift,1735660003505
R,",Key.space,1735660003605.0,,1735660005096.0,1735660005193.0,,,,,False,Missing key1 release,1735660003605.0,False,desktop
8fd621776f77dc6e9720191e0c99c124,1,1,1,127,e,Key.shift,1735660059498.0,1735660059597.0,1735660060059.0,,99.0,,,,False,Missing key2 release,1735660059498.0,False,desktop
8fd621776f77dc6e9720191e0c99c124,1,1,1,128,Key.shift,",1735660060499
R,Key.shift,1735660060547
R,",1735660060059.0,,1735660060612.0,,,,,,False,Missing key1 release; Missing key2 release,1735660060059.0,False,desktop
8fd621776f77dc6e9720191e0c99c124,1,1,1,129,",1735660060499
R,Key.shift,1735660060547
R,",Key.enter,1735660060612.0,,1735660063611.0,1735660063671.0,,,,,False,Missing key1 release,1735660060612.0,False,desktop
a6259c4a1881e914ebe6efd05da970c4,2,2,2,18,Key.space,F3,1735660036746.0,1735660036824.0,1735660041934.0,,78.0,,,,False,Missing key2 release,1735660036746.0,False,desktop
a6259c4a1881e914ebe6efd05da970c4,2,2,2,19,F3,g,1735660041934.0,,1735660046258.0,1735660046418.0,,,,,False,Missing key1 release,1735660041934.0,False,desktop
ab8d82eda7b46e483b84b3a2b393f6d0,1,1,2,0,Key.ctrl,Key.shift,1735660107693.0,,1735660137414.0,1735660137777.0,,,,,False,Missing key1 release,1735660107693.0,False,desktop
ab8d82eda7b46e483b84b3a2b393f6d0,2,3,2,178,Key.space,Key.ctrl,1735660469575.0,1735660469698.0,1735660479703.0,,123.0,,,,False,Missing key2 release,1735660469575.0,False,desktop
ab8d82eda7b46e483b84b3a2b393f6d0,2,3,2,179,Key.ctrl,h,1735660479703.0,,1735660488145.0,1735660488255.0,,,,,False,Missing key1 release,1735660479703.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,1,1,1,295,Key.space,Key.shift,1735660285155.0,1735660285250.0,1735660285762.0,,95.0,,,,False,Missing key2 release,1735660285155.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,1,1,1,296,Key.shift,",1735660285970
R,Key.shift,1735660286050
R,",1735660285762.0,,1735660286050.0,,,,,,False,Missing key1 release; Missing key2 release,1735660285762.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,1,1,1,297,",1735660285970
R,Key.shift,1735660286050
R,",o,1735660286050.0,,1735660286595.0,1735660286658.0,,,,,False,Missing key1 release,1735660286050.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,1,1,1,316,.,Key.shift,1735660290995.0,1735660291058.0,1735660291330.0,,63.0,,,,False,Missing key2 release,1735660290995.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,1,1,1,317,Key.shift,",1735660291570
R,Key.shift,1735660291634
R,",1735660291330.0,,1735660291666.0,,,,,,False,Missing key1 release; Missing key2 release,1735660291330.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,1,1,1,318,",1735660291570
R,Key.shift,1735660291634
R,",Key.space,1735660291666.0,,1735660292818.0,1735660292834.0,,,,,False,Missing key1 release,1735660291666.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,2,1,1,22,Key.space,Key.shift,1735660015433.0,1735660015545.0,1735660015960.0,,112.0,,,,False,Missing key2 release,1735660015433.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,2,1,1,23,Key.shift,",1735660016121
R,Key.shift,1735660016185
R,",1735660015960.0,,1735660016185.0,,,,,,False,Missing key1 release; Missing key2 release,1735660015960.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,2,1,1,24,",1735660016121
R,Key.shift,1735660016185
R,",o,1735660016185.0,,1735660016681.0,1735660016825.0,,,,,False,Missing key1 release,1735660016185.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,2,1,1,46,.,Key.shift,1735660020776.0,1735660020808.0,1735660021145.0,,32.0,,,,False,Missing key2 release,1735660020776.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,2,1,1,47,Key.shift,",1735660021449
R,Key.shift,1735660021544
R,",1735660021145.0,,1735660021544.0,,,,,,False,Missing key1 release; Missing key2 release,1735660021145.0,False,desktop
af6b94e779f35f7ee5e301883b92a887,2,1,1,48,",1735660021449
R,Key.shift,1735660021544
R,",Key.space,1735660021544.0,,1735660021705.0,1735660021833.0,,,,,False,Missing key1 release,1735660021544.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,1,2,129,Key.space,Key.shift,1735660109414.0,1735660109477.0,1735660110613.0,,63.0,,,,False,Missing key2 release,1735660109414.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,1,2,130,Key.shift,",1735660110846
R,Key.shift,1735660110928
R,",1735660110613.0,,1735660111047.0,,,,,,False,Missing key1 release; Missing key2 release,1735660110613.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,1,2,131,",1735660110846
R,Key.shift,1735660110928
R,",Key.shift,1735660111047.0,,1735660111268.0,1735660111480.0,,,,,False,Missing key1 release,1735660111047.0,False,desktop
29b03bb3fb77e6cf38fd1905823f3c57,1,1,2,146,u,Key.shift,1735660114100.0,1735660114195.0,1735660114553.0,,95.0,,,,False,Missing key2 release,1735660114100.0,False,desktop
