user_id,platform_id,IL_eKey.space_mean,IL_eKey.space_median,IL_eKey.space_q1,IL_eKey.space_q3,IL_eKey.space_std,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_th_mean,IL_th_median,IL_th_q1,IL_th_q3,IL_th_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_in_mean,IL_in_median,IL_in_q1,IL_in_q3,IL_in_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_an_mean,IL_an_median,IL_an_q1,IL_an_q3,IL_an_std
0b3f2442320cf16d3e7e5ddd1a56820d,2,6.75263157894737e-05,0.0,-4.000000000000001e-06,8.5e-06,0.000169602924641,0.00029525,0.0002045,1.1e-05,0.00046075,0.0003383383907667,0.0001036666666666,3e-06,-1e-06,0.000438,0.0002963127570659,2.599999999999993e-06,2e-06,0.0,1.05e-05,0.0002819996847909,0.0003420909090909,0.000433,0.0002135,0.0004915,0.0002219605616074,4.2e-06,1e-06,1e-06,3e-06,6.685805860178711e-06,0.0001557272727272,8e-06,5e-07,0.0004089999999999,0.0002093939306231,0.0001858,9e-06,8e-06,0.000442,0.0002464055600022,5.055555555555556e-05,1e-06,0.0,3e-06,0.0001460634375118,0.000192,8e-06,-1e-06,0.0004334999999999,0.0002479556411941
0b3f2442320cf16d3e7e5ddd1a56820d,3,2.925e-05,0.0,-1e-06,1.6499999999999998e-05,0.0001708464607707,0.0002532857142857,1.65e-05,1.5e-06,0.0004927499999999,0.000318485219696,2.964705882352941e-05,0.0,-4e-06,3e-06,0.0001811477094722,2.7e-05,2.7e-05,2.7e-05,2.7e-05,0.0,0.0003183333333333,0.000243,3.5000000000000004e-06,0.0004885,0.0003809586154251,9.72e-05,3e-06,0.0,5e-05,0.0001889171776202,7.153846153846155e-05,5e-06,0.0,1.1e-05,0.0001601299552366,0.000178,8.7e-05,4.75e-05,0.000263,0.0002294580571694,-1.333333333333333e-07,0.0,0.0,7.499999999999999e-06,1.67710067278821e-05,0.0001194545454545,5e-06,0.0,0.000318,0.0002233769744787
1770934ad1b91344c763822588694de5,1,0.0001098999999999,5.95e-05,3.625e-05,8.675000000000001e-05,0.000171823624379,0.0001330526315789,9.2e-05,1.5e-05,0.000149,0.0002178252290469,4.866666666666667e-05,3.4e-05,1.95e-05,4.65e-05,4.700405251019269e-05,0.0001200322580645,5.1e-05,2.85e-05,0.0001135,0.0001504423441878,0.0001601739130434,0.000115,4.75e-05,0.0002115,0.0001593425846675,0.0001154242424242,5.6e-05,2.9e-05,0.000104,0.0001645172920818,8.033333333333334e-05,7.75e-05,5.725e-05,9.425e-05,3.2536226895662945e-05,7.89375e-05,7.099999999999999e-05,6.375e-05,8.625000000000001e-05,2.483940082476495e-05,6.305555555555556e-05,4e-05,3.225e-05,6.225e-05,8.45016339711301e-05,7.733333333333332e-05,4.55e-05,2e-05,6.75e-05,0.0001404177749259
1770934ad1b91344c763822588694de5,2,0.00012690625,5.4999999999999995e-05,2.325e-05,0.0001799999999999,0.0001488788984755,1.6e-05,-1e-05,-2.35e-05,5.2e-05,6.102458520956943e-05,2.0894736842105266e-05,9e-06,-8e-06,3.2000000000000005e-05,4.619030049316764e-05,3.1125e-05,2.2e-05,1.425e-05,3.525e-05,4.69368794464855e-05,8.533333333333334e-05,4.5e-05,3.2e-05,7.2e-05,0.0001503463778523,7.196875000000001e-05,4.75e-05,2.3250000000000003e-05,7.375e-05,0.0001009968010911,8.594736842105264e-05,7.4e-05,4.4e-05,0.000111,6.305506736550074e-05,8.099999999999999e-05,7.25e-05,6.125e-05,8.3e-05,2.8935066878065016e-05,3.952941176470588e-05,2.4e-05,1e-05,5.9e-05,4.776782081990294e-05,7.2125e-05,2.9999999999999997e-05,1.025e-05,7.825e-05,0.0001154330253148
1770934ad1b91344c763822588694de5,3,0.0001251351351351,5e-05,3.6e-05,8.8e-05,0.0001988552184326,7.980952380952381e-05,2.7e-05,-1.5e-05,0.000161,0.0001070918386468,3.163157894736842e-05,1.7e-05,7.000000000000001e-06,3.5000000000000004e-05,6.0681509655207886e-05,7.285185185185185e-05,2.2e-05,8.5e-06,4.1e-05,0.0001661055511747,9.410526315789472e-05,6e-05,2.95e-05,0.0001775,9.075479463112686e-05,0.0001444117647058,5.9e-05,2.65e-05,0.00014225,0.0002130012260097,0.0001526666666666,8.9e-05,5.325e-05,0.000173,0.000194947956856,7.277777777777778e-05,7e-05,6e-05,8.2e-05,1.8719248286463226e-05,9.255555555555556e-05,4.35e-05,2.825e-05,7.15e-05,0.0001765866633503,0.0001263571428571,3.5e-05,1.15e-05,7.575e-05,0.0002318469678117
195bfcb901041c1626085c1e338fe16a,1,9.787234042553192e-05,4.7e-05,1.55e-05,9.7e-05,0.0001567337283727,0.0005092777777777,0.00052,0.00021175,0.00076875,0.0002878502072781,0.0001407647058823,0.000113,0.000112,0.000129,7.554016267172442e-05,7.899999999999998e-05,6.9e-05,3.225e-05,9.325e-05,8.313271088475113e-05,0.00029505,0.0002244999999999,0.00012475,0.00037575,0.0002422878833558,0.00018846875,0.00016,0.000158,0.00017725,0.000105009057789,9.335294117647058e-05,3e-06,0.0,6.4e-05,0.0001860544077603,9.41904761904762e-05,8.1e-05,7.9e-05,0.000109,3.334609279603691e-05,0.0001207368421052,3.2e-05,1.3e-05,0.000152,0.0002005104159403,0.0001200833333333,1.55e-05,-4e-06,0.00012475,0.0002162088461453
195bfcb901041c1626085c1e338fe16a,2,0.0001447083333333,7.500000000000001e-05,1.575e-05,0.00013675,0.0002374292242433,0.0005109655172413,0.000433,0.00019,0.000816,0.0003139415872372,0.0001158076923076,0.0001125,0.00011025,0.000128,1.4302501126080658e-05,6.478260869565217e-05,4.9e-05,3.3e-05,8.8e-05,4.674685844742465e-05,0.0003941428571428,0.000352,0.000179,0.000639,0.0002658253723244,0.0001973846153846,0.0001605,0.00015625,0.000188,0.0001346396901134,3.173076923076923e-05,3e-06,-1.2e-05,3.175e-05,8.647476288134368e-05,9.09e-05,8.8e-05,7.475e-05,9.625e-05,2.5936968130247485e-05,3.5444444444444445e-05,3.1e-05,0.0,8e-05,6.303987740938944e-05,0.0002236,7.950000000000001e-05,2.125e-05,0.00032725,0.0003118957090652
195bfcb901041c1626085c1e338fe16a,3,9.663636363636364e-05,4.8e-05,0.0,0.000113,0.0001922655744962,0.0004838636363636,0.0005045,0.00018075,0.000749,0.0002953110217501,0.0001201,0.000112,0.00011175,0.000129,1.9875666158978364e-05,9.644444444444446e-05,6.8e-05,3.2500000000000004e-05,9.65e-05,0.0001101322049361,0.0003773636363636,0.000416,0.0002165,0.000504,0.000212427998497,0.0002110434782608,0.000161,0.0001595,0.000176,0.0001524328401329,4.4e-05,0.0,-3.3e-05,1.8e-05,0.0002208479114685,0.0001021,8.1e-05,7.9e-05,0.000112,5.835454251023606e-05,3.7875e-05,3.2e-05,7.5e-07,7.1e-05,4.49694340635948e-05,7.181818181818182e-05,3.1e-05,5e-07,8.9e-05,0.0001283291223236
1a2225bfe73f2095e699b02b6c9e2453,1,5.776470588235294e-05,4.8e-05,2.85e-05,6.500000000000001e-05,5.551309331510688e-05,0.0004033809523809,0.000349,0.00012,0.000676,0.0003027068674791,6.696153846153846e-05,4.65e-05,3.4e-05,5.675e-05,7.545143114307681e-05,4.725925925925926e-05,4.3e-05,1.6e-05,7e-05,4.6600257999114614e-05,0.0006165294117647,0.000756,0.000372,0.000821,0.0002926126102988,8.978260869565215e-05,6.5e-05,4.75e-05,9.45e-05,8.808567963364839e-05,0.0001343823529411,9.9e-05,7.525e-05,0.00014825,9.70972691641963e-05,0.0002154117647058,0.000184,0.000158,0.000218,0.000107980356329,9.403448275862068e-05,4.3e-05,2.1e-05,6.7e-05,0.0001820999495486,0.0002512352941176,0.000169,9.2e-05,0.000407,0.0002555412220689
1a2225bfe73f2095e699b02b6c9e2453,2,4.956666666666666e-05,4.2e-05,2.8e-05,6.125e-05,4.204411189016564e-05,0.0004422272727272,0.000263,0.00018225,0.00081025,0.0003217015670903,6.348717948717948e-05,5.2e-05,3.4e-05,6.9e-05,4.669265229859472e-05,7.945945945945945e-05,4e-05,2.2e-05,7e-05,0.0001682948131825,0.0005473684210526,0.00068,0.000261,0.0008155,0.0003135891173222,0.0001176315789473,7e-05,4.45e-05,0.0001075,0.0001247046334906,0.0001260238095238,0.0001115,7.825e-05,0.0001515,7.94694259648473e-05,0.0002033125,0.000192,0.00013975,0.00022275,0.0001060017098918,5.853571428571428e-05,4.1500000000000006e-05,3.075e-05,5.825e-05,9.652767100599326e-05,0.0001899047619047,0.000187,6.3e-05,0.000264,0.00016174204919
1a2225bfe73f2095e699b02b6c9e2453,3,6.419230769230769e-05,4.3e-05,2.9e-05,7.625e-05,7.90187464631612e-05,0.0004557142857142,0.000355,0.000169,0.000739,0.0003182469391615,6.425925925925925e-05,5.6e-05,4.1500000000000006e-05,7.7e-05,3.608600047386009e-05,3.975862068965517e-05,4.4e-05,1.1e-05,5.5e-05,4.0737535492829664e-05,0.0006565,0.000742,0.0006022499999999,0.0008345,0.0002480448935793,9.661111111111112e-05,7.75e-05,5.55e-05,0.000108,6.387776828479335e-05,0.0001060857142857,8.7e-05,7.05e-05,0.0001105,6.300064025284907e-05,0.0002484374999999,0.0001885,0.0001705,0.00028175,0.0001253198408074,7.746153846153847e-05,3.3e-05,1.625e-05,6.55e-05,0.0001769029634051,0.0001267777777777,0.0001095,7.125e-05,0.0001405,0.0001142193738359
1a8939f78d8fd33068520f598b6bb6b8,1,1.6960000000000004e-05,-1e-06,-2.2e-05,2.8e-05,7.034408290680886e-05,0.0002211666666666,0.000199,0.0001875,0.00021025,6.8791956894199e-05,0.0001336666666666,0.000112,0.000104,0.0001185,9.387199998376712e-05,1.6923076923076915e-06,-2e-06,-3e-05,2.7e-05,5.020024006480549e-05,0.00012925,0.0001085,7.950000000000001e-05,0.00017625,7.95397270665306e-05,0.0001589565217391,0.000158,0.0001425,0.000174,2.8067254069255547e-05,9.52e-05,6.7e-05,5.4e-05,8.9e-05,9.180250541243414e-05,0.0001364,0.000137,0.0001215,0.0001455,2.436273500949467e-05,2.34e-05,-9.5e-06,-4.65e-05,2.225e-05,0.0001019729811709,7.662499999999999e-05,4.25e-05,1.65e-05,6.075e-05,0.0001351633271268
1a8939f78d8fd33068520f598b6bb6b8,2,-1.9166666666666677e-06,-1e-05,-2.525e-05,0.0,5.13388602466842e-05,0.0002737058823529,0.000207,0.000181,0.000252,0.0001715960972406,0.0001132499999999,0.000111,0.0001067499999999,0.0001195,1.2767145334803704e-05,6.947368421052631e-06,1e-06,-1.6e-05,3.3e-05,3.100801631874235e-05,9.242857142857144e-05,9.5e-05,5.8e-05,0.0001275,4.377540078954977e-05,0.0001463076923076,0.000142,0.000139,0.000158,1.692820435143972e-05,7.025e-05,5.1e-05,4.225e-05,6.15e-05,6.112224285338824e-05,0.0001376153846153,0.000138,0.000125,0.000144,1.829179443329013e-05,3.55e-05,-1.6e-05,-4.175e-05,0.000149,0.0001024945991608,9.06e-05,7.35e-05,1.85e-05,0.00014925,9.37599772468687e-05
1a8939f78d8fd33068520f598b6bb6b8,3,7.621621621621623e-06,0.0,-1.7e-05,2.3e-05,4.6474814775407214e-05,0.0002038461538461,0.000205,0.000169,0.000221,4.223909357030553e-05,0.0001121176470588,0.000115,0.000101,0.000121,1.1379160519021036e-05,-1.0571428571428572e-05,-1.25e-05,-2e-05,1.675e-05,4.692664371239318e-05,0.0001455,0.0001105,8.225e-05,0.0001799999999999,0.0001212588730184,0.00021585,0.0001625,0.000154,0.000177,0.0001721016453023,4.511111111111111e-05,5.3e-05,4e-05,6.4e-05,2.772834490392658e-05,0.0001551666666666,0.00015,0.000134,0.0001595,3.4782005100164635e-05,8.371428571428572e-05,0.000159,-3.2500000000000004e-05,0.0001705,0.0001118536458736,6.687500000000001e-05,2.5e-05,1.1e-05,0.00010975,8.343421274958408e-05
1d67bb8e9cd49cf0fa38679f99c3960d,1,8.704004093653726e-05,5.512578616352202e-05,2.8811320754716982e-05,9.6562893081761e-05,0.0001183828382298,0.0002616176807787,0.0001873553459119,0.0001159905660377,0.0003457955974842,0.0002080224399843,8.545048188619011e-05,6.691194968553458e-05,4.8487421383647795e-05,9.385849056603776e-05,7.955206077320438e-05,8.663998175701829e-05,5.571383647798741e-05,2.625314465408805e-05,0.0001003034591194,0.0001155468407572,0.000260865083807,0.0002055817610062,0.0001141194968553,0.0003659732704402,0.0002099808581504,0.0001296487040883,9.622955974842768e-05,6.796069182389938e-05,0.0001484575471698,0.0001141618583313,0.0001100704973727,8.547169811320755e-05,5.632232704402517e-05,0.000129966981132,9.516359851753844e-05,0.000140349281586,0.0001196603773584,0.0001014355345911,0.0001507232704402,7.482236912799408e-05,8.008505361790893e-05,5.2295597484276735e-05,2.8176100628930816e-05,9.149056603773584e-05,0.0001009615698195,9.917646734533551e-05,6.288364779874214e-05,2.9988993710691825e-05,0.0001245204402515,0.0001238506318955
1d67bb8e9cd49cf0fa38679f99c3960d,2,8.704004093653726e-05,5.512578616352202e-05,2.8811320754716982e-05,9.6562893081761e-05,0.0001183828382298,0.0002616176807787,0.0001873553459119,0.0001159905660377,0.0003457955974842,0.0002080224399843,8.545048188619011e-05,6.691194968553458e-05,4.8487421383647795e-05,9.385849056603776e-05,7.955206077320438e-05,8.663998175701829e-05,5.571383647798741e-05,2.625314465408805e-05,0.0001003034591194,0.0001155468407572,0.000260865083807,0.0002055817610062,0.0001141194968553,0.0003659732704402,0.0002099808581504,0.0001296487040883,9.622955974842768e-05,6.796069182389938e-05,0.0001484575471698,0.0001141618583313,0.0001100704973727,8.547169811320755e-05,5.632232704402517e-05,0.000129966981132,9.516359851753844e-05,0.000140349281586,0.0001196603773584,0.0001014355345911,0.0001507232704402,7.482236912799408e-05,8.008505361790893e-05,5.2295597484276735e-05,2.8176100628930816e-05,9.149056603773584e-05,0.0001009615698195,9.917646734533551e-05,6.288364779874214e-05,2.9988993710691825e-05,0.0001245204402515,0.0001238506318955
1d67bb8e9cd49cf0fa38679f99c3960d,3,8.704004093653726e-05,5.512578616352202e-05,2.8811320754716982e-05,9.6562893081761e-05,0.0001183828382298,0.0002616176807787,0.0001873553459119,0.0001159905660377,0.0003457955974842,0.0002080224399843,8.545048188619011e-05,6.691194968553458e-05,4.8487421383647795e-05,9.385849056603776e-05,7.955206077320438e-05,8.663998175701829e-05,5.571383647798741e-05,2.625314465408805e-05,0.0001003034591194,0.0001155468407572,0.000260865083807,0.0002055817610062,0.0001141194968553,0.0003659732704402,0.0002099808581504,0.0001296487040883,9.622955974842768e-05,6.796069182389938e-05,0.0001484575471698,0.0001141618583313,0.0001100704973727,8.547169811320755e-05,5.632232704402517e-05,0.000129966981132,9.516359851753844e-05,0.000140349281586,0.0001196603773584,0.0001014355345911,0.0001507232704402,7.482236912799408e-05,8.008505361790893e-05,5.2295597484276735e-05,2.8176100628930816e-05,9.149056603773584e-05,0.0001009615698195,9.917646734533551e-05,6.288364779874214e-05,2.9988993710691825e-05,0.0001245204402515,0.0001238506318955
22ed3dfc8050575b1d6556ca6f1b2701,1,0.0001380769230769,0.00012,8.8e-05,0.0001435,0.0001130105688153,0.0001966363636363,0.000158,0.000114,0.000203,0.0001382409170121,0.0001397777777777,0.000136,0.0001125,0.0001565,3.608678996885717e-05,0.0001162580645161,0.000111,8.8e-05,0.0001284999999999,4.985978188342149e-05,0.0001986363636363,0.0001554999999999,0.00015125,0.00021925,9.875633576036453e-05,0.0001957142857142,0.000183,0.0001085,0.000265,0.000107849763229,0.000171909090909,0.0001505,0.000136,0.0001695,9.227335636234492e-05,0.0002131999999999,0.0001799999999999,0.0001515,0.00019325,0.0001536762831408,0.0001426923076923,0.000121,0.000104,0.000159,5.5236438177747325e-05,0.000166,0.000152,0.0001485,0.000183,3.814883134950969e-05
22ed3dfc8050575b1d6556ca6f1b2701,2,0.000179,0.000127,0.0001009999999999,0.0001615,0.0001753594403884,0.0002187916666666,0.000167,0.00013775,0.000202,0.0001776569677451,0.0001693181818181,0.000141,0.00011475,0.0001695,0.0001511477947049,0.0001328260869565,9.4e-05,7.75e-05,0.0001525,0.0001384412091085,0.0002406499999999,0.000166,0.00014825,0.00019175,0.0002114531863084,0.0001731666666666,0.0001705,0.000162,0.00019175,2.4449267201015792e-05,0.0001307777777777,0.000132,0.00010675,0.000153,2.757354989105993e-05,0.0001729999999999,0.00017,0.00015575,0.00018575,3.3187115201303886e-05,0.0001773333333333,0.000139,0.00012575,0.000165,0.0001141174302146,0.0002008333333333,0.000143,0.0001005,0.00018025,0.0001801170915451
22ed3dfc8050575b1d6556ca6f1b2701,3,0.0001570967741935,0.000121,9.7e-05,0.000138,0.0001528767160903,0.0001709310344827,0.00016,0.000127,0.000192,7.040136516253623e-05,0.0001693333333333,0.000148,0.00010575,0.00017125,0.0001143827424251,0.00010336,0.000104,8.1e-05,0.000118,4.147778521891769e-05,0.0001937222222222,0.000165,0.00014625,0.00018975,9.464161847576582e-05,0.0001718888888888,0.000114,0.00011,0.000184,9.447412932179428e-05,0.0001421538461538,0.000136,0.000123,0.000171,2.99105504068552e-05,0.0001981428571428,0.00018,0.0001705,0.0002244999999999,4.5714434523567325e-05,0.000122,0.000113,7.35e-05,0.000132,6.55244576128223e-05,0.0001209999999999,0.0001165,9.45e-05,0.000155,4.7485670353159054e-05
29b03bb3fb77e6cf38fd1905823f3c57,1,9.815151515151514e-05,6.6e-05,3.9e-05,0.000134,0.0001081581946768,0.0003029565217391,0.000205,0.000165,0.000402,0.0001961396715378,0.0001177391304347,0.000114,0.000105,0.0001265,1.695774800471172e-05,0.000109423076923,8.45e-05,3.775e-05,0.0001185,0.000114137872094,0.0002851428571428,0.000207,0.00011325,0.0003785,0.0002093314843249,0.000224119047619,0.0001885,0.0001505,0.0002175,0.0001519481943778,4.185714285714286e-05,3.75e-05,2.575e-05,6.125e-05,2.3117948880459973e-05,0.0001675333333333,0.000143,0.000134,0.0001645,6.845631210243994e-05,9.933333333333334e-05,3.6e-05,1.7e-05,0.000106,0.000128668177884,8.866666666666668e-05,7.35e-05,5.3e-05,9.875e-05,7.883042112102185e-05
