Press or Release,Key,Time
P,s,1735660001049
P,f,1735660001120
R,s,1735660001188
R,f,1735660001281
P,k,1735660001439
P,m,1735660001474
R,m,1735660001601
R,k,1735660001606
P,d,1735660001639
P,g,1735660001683
R,d,1735660001816
R,g,1735660001843
P,l,1735660003878
P,m,1735660003920
P,/,1735660003942
P,d,1735660003966
P,a,1735660003987
R,a,1735660004044
R,/,1735660004052
R,l,1735660004103
P,g,1735660004108
R,m,1735660004137
P,m,1735660004264
R,g,1735660004371
R,m,1735660004470
P,s,1735660004471
R,s,1735660004496
P,m,1735660004608
P,g,1735660004630
P,l,1735660004644
R,d,1735660004688
R,l,1735660004787
P,s,1735660004800
R,g,1735660004818
R,m,1735660004828
P,g,1735660004967
P,l,1735660005008
P,m,1735660005013
R,s,1735660005016
R,g,1735660005077
P,/,1735660005093
P,s,1735660005187
R,/,1735660005201
R,l,1735660005245
P,h,1735660005284
R,m,1735660005360
R,s,1735660005408
P,m,1735660005428
R,h,1735660005436
P,l,1735660005505
P,;,1735660005513
R,m,1735660005598
R,;,1735660005625
P,f,1735660005704
P,m,1735660005764
R,l,1735660005768
P,n,1735660005769
R,m,1735660005773
R,n,1735660005807
P,Key.comma,1735660005891
R,f,1735660006015
P,g,1735660006015
P,Key.alt,1735660006050
R,g,1735660006128
P,ß,1735660006130
R,Key.comma,1735660006141
R,Key.alt,1735660006159
P,m,1735660006292
R,ß,1735660006307
P,k,1735660006359
P,.,1735660006363
P,h,1735660006431
R,k,1735660006492
P,s,1735660006537
R,h,1735660006572
R,m,1735660006573
R,.,1735660006600
P,m,1735660006756
R,s,1735660006859
P,s,1735660007008
R,m,1735660007016
P,l,1735660007155
P,m,1735660007212
P,h,1735660007259
R,s,1735660007291
R,m,1735660007403
R,l,1735660007415
R,h,1735660007436
P,s,1735660007441
P,r,1735660007472
P,Key.ctrl,1735660007583
P,h,1735660007598
P,m,1735660007622
P,l,1735660007627
R,r,1735660007644
R,s,1735660007659
R,Key.ctrl,1735660007680
P,r,1735660007809
P,s,1735660007820
R,m,1735660007828
R,l,1735660007836
R,r,1735660007943
R,s,1735660007948
P,m,1735660008016
R,h,1735660008075
P,Key.comma,1735660008099
P,h,1735660008152
R,m,1735660008201
R,Key.comma,1735660008287
R,h,1735660008491
P,Key.space,1735660008505
P,Key.comma,1735660008523
P,f,1735660008617
P,d,1735660008655
R,Key.space,1735660008743
R,Key.comma,1735660008791
R,f,1735660008803
P,Key.comma,1735660008951
P,f,1735660008982
P,Key.space,1735660008997
R,d,1735660009034
P,b,1735660009034
R,f,1735660009091
R,b,1735660009163
P,f,1735660009197
P,d,1735660009202
R,Key.space,1735660009205
R,Key.comma,1735660009218
R,d,1735660009364
R,f,1735660009400
P,l,1735660009454
P,Key.comma,1735660009468
P,m,1735660009548
R,l,1735660009608
P,r,1735660009609
P,g,1735660009613
R,r,1735660009637
R,m,1735660009669
R,Key.comma,1735660009682
R,g,1735660009757
P,/,1735660009859
P,l,1735660009877
P,Key.comma,1735660009995
R,l,1735660010062
P,h,1735660010070
R,/,1735660010111
R,Key.comma,1735660010112
R,h,1735660010339
P,Key.comma,1735660010391
P,/,1735660010411
R,/,1735660010431
P,d,1735660010526
P,h,1735660010603
R,Key.comma,1735660010682
R,h,1735660010774
R,d,1735660010827
