Press or Release,Key,Time
P,c,1735660218874
R,c,1735660219031
P,h,1735660219078
R,h,1735660219163
P,i,1735660219619
R,i,1735660219690
P,Key.backspace,1735660221213
R,Key.backspace,1735660221263
P,r,1735660221715
R,r,1735660221834
P,i,1735660221923
R,i,1735660221983
P,s,1735660222506
R,s,1735660222618
P,Key.space,1735660222702
R,Key.space,1735660222740
P,r,1735660222944
R,r,1735660223032
P,o,1735660223234
R,o,1735660223298
P,c,1735660223921
R,c,1735660224002
P,k,1735660224299
R,k,1735660224351
P,w,1735660225357
R,w,1735660225423
P,a,1735660225570
R,a,1735660225694
P,s,1735660225783
R,s,1735660225907
P,Key.space,1735660225913
R,Key.space,1735660225987
P,Key.backspace,1735660226963
R,Key.backspace,1735660227017
P,Key.backspace,1735660227112
R,Key.backspace,1735660227174
P,Key.backspace,1735660227267
R,Key.backspace,1735660227311
P,Key.backspace,1735660227387
R,Key.backspace,1735660227434
P,Key.backspace,1735660227507
R,Key.backspace,1735660227558
P,Key.backspace,1735660227635
R,Key.backspace,1735660227679
P,Key.backspace,1735660227764
R,Key.backspace,1735660227813
P,Key.backspace,1735660227880
R,Key.backspace,1735660227935
P,Key.backspace,1735660228006
R,Key.backspace,1735660228057
P,Key.left,1735660235230
R,Key.left,1735660235941
P,Key.right,1735660236657
R,Key.right,1735660236709
P,Key.backspace,1735660237743
R,Key.backspace,1735660237809
P,Key.shift,1735660238242
P,C,1735660238750
R,Key.shift,1735660238773
R,C,1735660238828
P,Key.space,1735660239018
R,Key.space,1735660239059
P,Key.backspace,1735660240049
R,Key.backspace,1735660240073
P,Key.right,1735660241073
R,Key.right,1735660241911
P,Key.space,1735660242517
R,Key.space,1735660242583
P,r,1735660242924
R,r,1735660243036
P,o,1735660243237
R,o,1735660243312
P,c,1735660243647
R,c,1735660243726
P,k,1735660243988
R,k,1735660244058
P,w,1735660244802
R,w,1735660244882
P,a,1735660245025
R,a,1735660245147
P,s,1735660245208
R,s,1735660245307
P,Key.space,1735660245361
R,Key.space,1735660245400
P,Key.backspace,1735660246508
R,Key.backspace,1735660246559
P,Key.backspace,1735660246656
R,Key.backspace,1735660246705
P,Key.backspace,1735660246799
R,Key.backspace,1735660246849
P,Key.backspace,1735660246897
R,Key.backspace,1735660246951
P,Key.space,1735660247909
R,Key.space,1735660247973
P,w,1735660248277
R,w,1735660248344
P,a,1735660248484
R,a,1735660248607
P,s,1735660248650
R,s,1735660248776
P,Key.space,1735660248787
R,Key.space,1735660248839
P,p,1735660250798
R,p,1735660250840
P,e,1735660251169
R,e,1735660251300
P,Key.backspace,1735660252472
R,Key.backspace,1735660252537
P,r,1735660252926
R,r,1735660253008
P,e,1735660253146
R,e,1735660253242
P,s,1735660253404
R,s,1735660253500
P,s,1735660253507
R,s,1735660253534
P,n,1735660255038
R,n,1735660255094
P,t,1735660255529
R,t,1735660255612
P,i,1735660255843
R,i,1735660255904
P,n,1735660256370
R,n,1735660256453
P,g,1735660256649
R,g,1735660256725
P,Key.space,1735660256784
R,Key.space,1735660256840
P,Key.backspace,1735660258230
R,Key.backspace,1735660258286
P,Key.backspace,1735660258394
R,Key.backspace,1735660258451
P,Key.backspace,1735660258527
R,Key.backspace,1735660258579
P,Key.backspace,1735660258648
R,Key.backspace,1735660258709
P,Key.backspace,1735660259077
R,Key.backspace,1735660259117
P,Key.backspace,1735660259236
R,Key.backspace,1735660259262
P,Key.backspace,1735660259947
R,Key.backspace,1735660260000
P,e,1735660261195
R,e,1735660261378
P,n,1735660261401
R,n,1735660261467
P,t,1735660261700
R,t,1735660261835
P,i,1735660262194
R,i,1735660262251
P,n,1735660262491
R,n,1735660262568
P,g,1735660262777
R,g,1735660262888
P,Key.space,1735660262947
R,Key.space,1735660263000
P,a,1735660264360
R,a,1735660264508
P,w,1735660264621
R,w,1735660264711
P,a,1735660264823
R,a,1735660264961
P,r,1735660265339
R,r,1735660265429
P,d,1735660265930
R,d,1735660266004
P,s,1735660266203
R,s,1735660266309
P,Key.space,1735660266403
R,Key.space,1735660266456
P,f,1735660270122
R,f,1735660270243
P,o,1735660270428
R,o,1735660270496
P,r,1735660270668
R,r,1735660270757
P,Key.space,1735660270866
R,Key.space,1735660270904
P,Key.backspace,1735660275679
R,Key.backspace,1735660275729
P,Key.backspace,1735660275838
R,Key.backspace,1735660275897
P,Key.backspace,1735660275984
R,Key.backspace,1735660276048
P,Key.backspace,1735660276140
R,Key.backspace,1735660276191
P,Key.comma,1735660277623
R,Key.comma,1735660277681
P,Key.space,1735660277863
R,Key.space,1735660277898
P,h,1735660278591
R,h,1735660278661
P,e,1735660278788
R,e,1735660278900
P,Key.space,1735660278953
R,Key.space,1735660279016
P,m,1735660279635
R,m,1735660279702
P,a,1735660279822
R,a,1735660279950
P,d,1735660280136
R,d,1735660280221
P,Key.space,1735660280409
R,Key.space,1735660280451
P,Key.backspace,1735660281707
R,Key.backspace,1735660281758
P,e,1735660281913
R,e,1735660282014
P,Key.space,1735660282054
R,Key.space,1735660282117
P,j,1735660283470
R,j,1735660283528
P,o,1735660283969
R,o,1735660284026
P,k,1735660284232
R,k,1735660284298
P,e,1735660284501
R,e,1735660284603
P,Key.space,1735660284640
R,Key.space,1735660284690
P,a,1735660285510
R,a,1735660285573
P,b,1735660286282
R,b,1735660286351
P,o,1735660286721
R,o,1735660286770
P,u,1735660286960
R,u,1735660287018
P,Key.space,1735660287543
R,Key.space,1735660287597
P,Key.backspace,1735660288755
R,Key.backspace,1735660288804
P,t,1735660289025
R,t,1735660289121
P,Key.space,1735660289193
R,Key.space,1735660289242
P,w,1735660290871
R,w,1735660291003
P,i,1735660303971
R,i,1735660304041
P,l,1735660304224
R,l,1735660304273
P,l,1735660304374
R,l,1735660304420
P,Key.space,1735660304963
R,Key.space,1735660305003
P,s,1735660305244
R,s,1735660305366
P,m,1735660305499
R,m,1735660305550
P,i,1735660305796
R,i,1735660305866
P,t,1735660306236
R,t,1735660306304
P,h,1735660308264
R,h,1735660308324
P,Key.left,1735660316311
R,Key.left,1735660316422
P,Key.left,1735660316499
R,Key.left,1735660316564
P,Key.left,1735660316665
R,Key.left,1735660316711
P,Key.left,1735660316929
R,Key.left,1735660317000
P,Key.left,1735660317104
R,Key.left,1735660317160
P,Key.left,1735660317255
R,Key.left,1735660317296
P,Key.left,1735660317394
R,Key.left,1735660317444
P,Key.left,1735660317501
R,Key.left,1735660318180
P,Key.left,1735660318929
R,Key.left,1735660318985
P,Key.left,1735660319079
R,Key.left,1735660319130
P,Key.left,1735660319197
R,Key.left,1735660319251
P,a,1735660320977
R,a,1735660321120
P,Key.space,1735660321434
R,Key.space,1735660321551
P,Key.right,1735660321843
R,Key.right,1735660323437
