user_id,platform_id,session_id,IL_Key.spacet_mean,IL_Key.spacet_median,IL_Key.spacet_q1,IL_Key.spacet_q3,IL_Key.spacet_std,IL_Key.spacea_mean,IL_Key.spacea_median,IL_Key.spacea_q1,IL_Key.spacea_q3,IL_Key.spacea_std,IL_sKey.space_mean,IL_sKey.space_median,IL_sKey.space_q1,IL_sKey.space_q3,IL_sKey.space_std,IL_he_mean,IL_he_median,IL_he_q1,IL_he_q3,IL_he_std,IL_dKey.space_mean,IL_dKey.space_median,IL_dKey.space_q1,IL_dKey.space_q3,IL_dKey.space_std,IL_tKey.space_mean,IL_tKey.space_median,IL_tKey.space_q1,IL_tKey.space_q3,IL_tKey.space_std,IL_Key.spaces_mean,IL_Key.spaces_median,IL_Key.spaces_q1,IL_Key.spaces_q3,IL_Key.spaces_std,IL_er_mean,IL_er_median,IL_er_q1,IL_er_q3,IL_er_std,IL_nKey.space_mean,IL_nKey.space_median,IL_nKey.space_q1,IL_nKey.space_q3,IL_nKey.space_std,IL_en_mean,IL_en_median,IL_en_q1,IL_en_q3,IL_en_std
03ed26062301e1ac6bbf94f3c03a7e56,3,1,0.000174125,0.0001525,0.000134,0.00016,8.972726532585924e-05,5.833333333333333e-05,7.999999999999999e-05,2.4e-05,9.175e-05,4.580247446008421e-05,9.06e-05,8.9e-05,4.05e-05,0.000117,7.445689069138311e-05,6.108333333333333e-05,3.65e-05,1.225e-05,6.275000000000001e-05,8.972630944188336e-05,5.3e-05,4.85e-05,2.9999999999999997e-05,7.325e-05,3.7175260590882215e-05,0.0001171333333333,0.000123,8.25e-05,0.000148,4.205585854664292e-05,0.000253,0.000192,4.8e-05,0.000469,0.0002274532919084,0.000106,0.000129,6.4e-05,0.000152,5.4986361945486086e-05,8.266666666666665e-05,0.000104,8.9e-05,0.0001099999999999,5.984869812006496e-05,0.0001901428571428,9.2e-05,7.099999999999999e-05,0.000148,0.0002547406711222
03ed26062301e1ac6bbf94f3c03a7e56,3,2,0.0002054285714285,0.000153,0.000126,0.0001684999999999,0.0001685139530749,6.85e-05,3.85e-05,2.625e-05,5.3750000000000005e-05,9.187110535962872e-05,8.046153846153846e-05,8e-05,3.3e-05,0.000128,6.56678706124177e-05,4.399999999999999e-05,3.7000000000000005e-05,3.2e-05,4.875e-05,3.0110054543547154e-05,9.12e-05,8.1e-05,7.9e-05,0.00012,2.8065993657805885e-05,8.772727272727273e-05,0.000111,5.2e-05,0.000126,4.595887489721851e-05,9.675e-05,8.45e-05,4.225e-05,0.000139,7.610683280757386e-05,0.0001236249999999,0.000128,8.400000000000001e-05,0.0001374999999999,8.330484036700046e-05,0.0001988,0.00012,0.000105,0.000137,0.0001839434695769,7.942857142857144e-05,8.1e-05,3.2500000000000004e-05,0.0001085,6.993534428993956e-05
0861b0ed006001480dace0d4c6248f6b,1,1,0.0002178,0.00016,0.000109,0.00027,0.0001422100559032,0.0005745454545454,0.000652,0.0002425,0.0008424999999999,0.0003408748637363,9.335e-05,8.9e-05,3.75e-05,0.00011,7.828374503587641e-05,0.0001950714285714,0.0001455,0.00010075,0.00024,0.0001455781388309,5.850000000000001e-05,5.2e-05,4.3e-05,6.6e-05,4.185092591568315e-05,9.37e-05,7.950000000000001e-05,7.025e-05,0.0001,4.086576943006348e-05,0.0003199999999999,0.0003199999999999,0.0002805,0.0003595,0.0001117228714274,0.0001325555555555,9.8e-05,8.9e-05,0.000103,8.479845386431157e-05,0.0002150714285714,0.000148,0.00013275,0.00022025,0.0001414558720458,0.0001485714285714,0.000112,8.649999999999999e-05,0.000121,0.0001546639983349
0861b0ed006001480dace0d4c6248f6b,1,2,0.0003317777777777,0.000269,0.000138,0.000374,0.0002652163163239,0.0005535,0.000588,0.0003979999999999,0.00078975,0.0003261962599417,0.0001153999999999,2.8e-05,2.6e-05,4e-05,0.000275552051949,0.0002613333333333,0.000137,0.0001085,0.000258,0.0002821576729081,4.853846153846153e-05,2.7e-05,6e-06,4e-05,9.199421665211296e-05,9.372727272727272e-05,7.9e-05,4.35e-05,0.0001109999999999,7.479049526389154e-05,0.0004782499999999,0.000513,0.0004005,0.0005907499999999,0.000241806224072,0.000141,7.5e-05,6.6e-05,9.05e-05,0.000187055250305,0.0002461428571428,0.000138,0.0001275,0.0003199999999999,0.0001780649961591,0.0001661428571428,0.000148,0.000121,0.0001855,8.467669606888813e-05
0861b0ed006001480dace0d4c6248f6b,2,1,0.0004349999999999,0.000298,0.000245,0.00061125,0.0003227420710791,0.000465875,0.000374,0.0003032499999999,0.0006555,0.0002705820577939,4.0583333333333335e-05,3.8e-05,2e-05,4.9e-05,4.0143131597980165e-05,0.0001862173913043,0.000129,8.5e-05,0.000216,0.000148554231457,6.033333333333333e-05,4.45e-05,2.75e-05,7.025e-05,5.21570028009324e-05,8.15e-05,5.8e-05,5.075e-05,9.6e-05,4.861510641177875e-05,0.0005063333333333,0.0005015,0.0004652499999999,0.000567,0.0002924897719009,0.0001627777777777,7.4e-05,7.4e-05,0.000106,0.0002564735745538,0.0001816153846153,0.000116,9.9e-05,0.000226,0.0001663938793253,0.0001242999999999,9.8e-05,7.85e-05,0.0001295,0.0001085582792789
0861b0ed006001480dace0d4c6248f6b,2,2,0.0003717272727272,0.000273,0.000166,0.000623,0.0002619801866207,0.0006093333333333,0.000586,0.0004195,0.00077475,0.0002355798777227,5.633333333333333e-05,4.3e-05,2e-05,9.4e-05,5.3432200029570184e-05,0.0001256153846153,0.000145,6.9e-05,0.000174,5.948324478587571e-05,9.78181818181818e-05,3.9e-05,1.15e-05,0.000118,0.000140263907105,0.0001007777777777,7.1e-05,5.7e-05,9.4e-05,6.817216766719718e-05,0.0005683333333333,0.000569,0.000489,0.0006479999999999,0.0001590010482145,8.12857142857143e-05,7.8e-05,7.099999999999999e-05,9.2e-05,1.5052289811567828e-05,0.0001863333333333,0.000113,0.00010675,0.00012,0.0001846614921056,0.00017925,0.0001425,0.0001065,0.00020225,0.0001212503313692
0861b0ed006001480dace0d4c6248f6b,3,1,0.0005708181818181,0.00057,0.000314,0.0007675,0.0002857627751061,0.00056,0.0006215,0.00023275,0.000842,0.0003548442537852,7.988235294117648e-05,4.2e-05,2.8e-05,4.8e-05,0.0001343465120281,0.0001336842105263,0.000106,8.75e-05,0.000146,9.3761548996246e-05,4.876470588235294e-05,3.8e-05,2.7e-05,6.6e-05,3.147326129384415e-05,8.316666666666666e-05,6.9e-05,6e-05,9.35e-05,5.057277983862525e-05,0.0004942,0.000539,0.000451,0.000604,0.0002351673871947,8.81e-05,9.25e-05,7.875e-05,0.0001075,2.9793548891589865e-05,0.0001737777777777,0.000147,0.000107,0.000176,9.786314139881492e-05,0.000109625,6.9e-05,6.525e-05,0.00014975,6.776627374397133e-05
0861b0ed006001480dace0d4c6248f6b,3,2,0.0002907777777777,0.000187,0.000156,0.000379,0.0002495554937172,0.0004793846153846,0.000373,0.000317,0.000801,0.0003289051379099,1.5222222222222224e-05,1.1e-05,-1.3e-05,3.2e-05,3.545341231030441e-05,0.0001023333333333,8.1e-05,6.8e-05,0.0001015,8.599557020706412e-05,3.446153846153847e-05,3.5e-05,1.6e-05,4.3e-05,3.6847920304533205e-05,0.0001008888888888,6.2e-05,5.4e-05,0.000167,7.069555227248112e-05,0.0004535,0.0004535,0.00044675,0.00046025,1.9091883092036787e-05,0.0001173333333333,7.500000000000001e-05,7.075e-05,7.774999999999999e-05,0.0001086732104369,0.0001598571428571,0.000122,0.0001144999999999,0.0001645,8.159540136435094e-05,0.0001212222222222,0.000137,9.9e-05,0.000142,5.593696849530232e-05
090e14f795db6d9fad9fc4ddd6ff5094,1,1,0.000412,0.000248,0.0001805,0.0004795,0.0003793766817645,0.0003147999999999,0.000264,0.000191,0.000434,0.0001453709049294,0.00019,0.000132,0.000103,0.000167,0.000213929505523,0.0001954999999999,0.0001795,0.00015525,0.0002315,9.69984535959208e-05,0.0001141111111111,9.8e-05,6.3e-05,0.000126,7.424190939833856e-05,0.0002105,0.0002235,0.0002025,0.0002315,3.733184520843655e-05,0.0005885,0.0005695,0.0002672499999999,0.00089075,0.0003868251112152,0.0002075999999999,0.000146,9.5e-05,0.000235,0.0001747692764761,0.00017475,0.0001754999999999,0.00013675,0.0002134999999999,4.537528695960684e-05,0.0002477142857142,0.000214,0.000171,0.0002695,0.0001432814413264
090e14f795db6d9fad9fc4ddd6ff5094,1,2,0.000396625,0.0003149999999999,0.00024275,0.0004095,0.0002746566362881,0.0003828333333333,0.0003019999999999,0.00026,0.00040925,0.0002604146053251,0.000182909090909,0.000195,0.0001495,0.0002264999999999,6.191842140341523e-05,0.0001474999999999,0.0001235,9.575e-05,0.00015125,9.593487374255516e-05,0.0001743999999999,0.000177,0.00010725,0.0002025,9.103015373429228e-05,0.00014125,0.0001335,0.00010875,0.0001615,7.288689868556626e-05,0.0006068,0.000475,0.00038,0.00094,0.000333869285799,0.0003595,0.0003595,0.00024025,0.00047875,0.0003372899346259,0.000187,0.000187,0.000169,0.000211,5.651548460377917e-05,0.00038425,0.000351,0.0002185,0.00051675,0.0002111845559378
090e14f795db6d9fad9fc4ddd6ff5094,2,1,0.0003682,0.000219,0.0001675,0.0004767499999999,0.0002904122739983,0.0003884,0.00024,0.000226,0.000301,0.0003388691487875,0.0001494,0.000116,0.00010425,0.00013775,9.38819589815968e-05,0.0001736470588235,0.00011,8.3e-05,0.000207,0.000145733893268,0.0001243333333333,0.000123,9.5e-05,0.000132,7.035090617753263e-05,0.000163,0.0001085,9.125e-05,0.00020375,0.0001262039166247,0.0005983333333333,0.000595,0.00051,0.000685,0.0001750238079043,0.0001275,0.0001245,0.00011275,0.0001432499999999,3.546023930303589e-05,0.0001601666666666,0.000154,0.0001455,0.00016175,3.0360610446212484e-05,0.0001293333333333,0.000126,0.00012,0.000137,1.724335620850341e-05
090e14f795db6d9fad9fc4ddd6ff5094,2,2,0.0002748571428571,0.000244,0.000183,0.0002675,0.000175283987262,0.0005725,0.000523,0.0004529999999999,0.00070625,0.0001831837874922,0.000160875,0.0001445,0.0001217499999999,0.0001985,7.69200651882942e-05,0.0002158461538461,0.00019,9e-05,0.00027,0.0001527791686028,0.0001273333333333,0.000129,8e-05,0.000156,5.032891812864648e-05,0.0002215,0.0001115,0.0001032499999999,0.00014875,0.000277022433336,0.000528,0.0004315,0.0003155,0.0007365,0.0002769346493308,0.0001185,0.000117,0.000111,0.0001245,1.2793227374930329e-05,0.00019525,0.000167,0.00012775,0.0002345,9.863527090583098e-05,0.0004073333333333,0.0003315,0.00018225,0.0005055,0.0002994626298332
090e14f795db6d9fad9fc4ddd6ff5094,3,1,0.0003216,0.00035,0.000245,0.000398,0.0001288149836005,0.0006354285714285,0.000651,0.0004315,0.0008685,0.0002967821070206,0.0002080833333333,0.0001425,8e-05,0.0002144999999999,0.0002494162123232,0.0001948571428571,0.000214,0.000117,0.0002615,8.430584908816344e-05,0.0001308181818181,0.000129,9.4e-05,0.0001695,5.615837993001254e-05,0.0001194999999999,0.000116,9.7e-05,0.0001385,3.981205847478877e-05,0.000448,0.0003465,0.00023425,0.0005845,0.0002974890154034,0.000126875,0.000126,0.00011875,0.00013875,3.290869403147355e-05,0.000187,0.000166,0.000161,0.0002025,4.5310043036836774e-05,0.0003077499999999,0.000317,0.00014625,0.0004785,0.0002109460831587
090e14f795db6d9fad9fc4ddd6ff5094,3,2,0.0002887999999999,0.000162,0.000145,0.000201,0.0002991273976084,0.0004713333333333,0.000318,0.0003095,0.0005565,0.0002804324042141,0.0001822857142857,0.00016,0.000145,0.000208,7.643889560887676e-05,0.0001981666666666,0.0002105,0.0001085,0.0002485,0.0001181615483782,0.0001408999999999,0.0001394999999999,0.000117,0.000163,3.647358252519516e-05,0.0001123333333333,0.000123,9.25e-05,0.00013325,3.059847490752875e-05,0.00029,0.000316,0.00029,0.000329,7.763697572677596e-05,0.000108,0.000122,8.9e-05,0.000134,4.6604720790924176e-05,0.00017,0.00017,0.00017,0.00017,0.0,0.000118,9.3e-05,9.1e-05,0.0001325,4.6808118953873806e-05
0b368dc281d8fec53d8ecaa40d0f35eb,1,1,0.0001861428571428,0.000146,0.0001135,0.0002415,0.0001190426094184,0.000205923076923,4.8e-05,3.2e-05,0.000296,0.0002369699212764,-7.529181753371558e-22,-4e-06,-2.175e-05,1.875e-05,3.5656861397294665e-05,2.1e-05,2.7e-05,2.4e-05,3e-05,2.1540659228538017e-05,5.5777777777777775e-05,3.1e-05,-3.7e-05,8.2e-05,0.0001343054147994,4.86875e-05,5e-07,-2.575e-05,4.475e-05,0.0001483966391128,7.2e-05,4.7e-05,4.5e-06,0.000133,8.5e-05,-4.223076923076923e-05,-4.1e-05,-6.5e-05,-4e-05,3.581469401924729e-05,0.0001068333333333,6.25e-05,4.9e-05,8.05e-05,0.0001392629407511,8.485714285714285e-05,0.0,-2e-05,9.5e-06,0.0002560575642125
0b368dc281d8fec53d8ecaa40d0f35eb,1,2,0.000164,8.35e-05,3.675e-05,0.00029925,0.0001582220661672,8.375e-05,2e-05,1.325e-05,0.000112,0.0001389213206578,0.0001643999999999,4.1e-05,-7.000000000000001e-06,9.7e-05,0.0003085303411798,6.354545454545454e-05,3.3e-05,0.0,6.3e-05,0.0001062462833574,0.0001134,1.3e-05,-4.4e-05,0.00011325,0.000245337952855,0.0001199999999999,8.400000000000001e-05,0.0,0.000169,0.0001488562454792,0.0001361428571428,0.000121,5.7e-05,0.000205,0.0001169208116225,-3.25e-05,-6.65e-05,-8.375e-05,-6.5e-06,8.463273598318797e-05,0.00022625,7.549999999999999e-05,6.4e-05,0.00021525,0.0003145276503856,8.085714285714285e-05,9.7e-05,3.15e-05,0.00014,9.092199691938976e-05
0b368dc281d8fec53d8ecaa40d0f35eb,2,1,0.0002084666666666,0.000136,4.15e-05,0.00036,0.0002114713309399,8.876923076923078e-05,9e-06,0.0,0.000201,0.0001627852132136,0.0001495714285714,1.5e-05,-2.625e-05,7.925e-05,0.0003486035249139,4.175e-05,4e-05,2.5e-05,4.925e-05,3.278392463213815e-05,-8.000000000000001e-06,-1.05e-05,-3.575e-05,8e-06,4.79314987396448e-05,3.909999999999999e-05,1.45e-05,-1.5e-05,3.225e-05,0.0001243737575976,7.628571428571428e-05,6.5e-05,3.2500000000000004e-05,0.000108,7.233651518127914e-05,-4.709090909090909e-05,-7.6e-05,-0.000104,-2.85e-05,8.079907740247353e-05,0.0001915454545454,5.7e-05,3.2e-05,0.00013,0.0003057009531016,5.15e-05,-1.05e-05,-3.925e-05,9.25e-06,0.0001851040248076
0b368dc281d8fec53d8ecaa40d0f35eb,2,2,0.0001201428571428,8.8e-05,5.7e-05,0.000128,0.0001048513687264,0.0001637333333333,6.5e-05,3.15e-05,0.0001475,0.0002367963159301,6.01e-05,7.85e-05,-1.2e-05,0.00012775,7.622401196473458e-05,1.95e-05,2.5e-05,2.2500000000000005e-06,4.225e-05,4.211492213772532e-05,-1e-05,0.0,-2.35e-05,8.5e-06,3.3151168908501553e-05,5.7428571428571426e-05,1.9e-05,-6.75e-06,7.999999999999999e-05,0.0001433643632823,0.000377,0.00012,0.000104,0.000767,0.0003742459084612,-4.55e-05,-4.4e-05,-6.075e-05,-2.875e-05,2.3072349974229615e-05,7.8e-05,6.4e-05,2.8e-05,0.000114,6.924353158719351e-05,0.00016725,-7.499999999999999e-06,-1.9e-05,0.0001787499999999,0.000363361505024
0b368dc281d8fec53d8ecaa40d0f35eb,3,1,0.0001681111111111,6.6e-05,2.1e-05,9.3e-05,0.0002982069098983,1.4600000000000004e-05,1.7e-05,-1.6e-05,3.1e-05,4.637132734783424e-05,9.266666666666668e-05,5.6000000000000006e-05,-3.025e-05,9.8e-05,0.0001866994018915,2.2e-05,1.4e-05,-2.4e-05,3.2e-05,7.166937979360502e-05,0.0001392,2.75e-05,-1.925e-05,4.625e-05,0.0003093433188043,6.533333333333333e-05,3.1e-05,0.0,5.6e-05,0.0001535952473223,8.090000000000001e-05,5.7e-05,8.25e-06,0.0001215,0.0001137955769497,-9.333333333333332e-05,-0.000104,-0.000116,-7.6e-05,4.105281151557507e-05,6.616666666666666e-05,6.3e-05,3.35e-05,8.2e-05,5.070864489085334e-05,0.0001648333333333,9.75e-05,4.325e-05,0.000172,0.0002224845312974
0b368dc281d8fec53d8ecaa40d0f35eb,3,2,6.491666666666667e-05,4.45e-05,2.725e-05,7.500000000000001e-05,7.813096037869348e-05,8.3125e-05,2.5e-05,0.0,8.825e-05,0.0001854198389241,5.736363636363636e-05,4e-05,-3.15e-05,0.0001284999999999,0.0001144414896156,1.633333333333334e-05,-8e-06,-2.35e-05,2.85e-05,6.285751082143379e-05,9.925e-05,-1.2e-05,-4.6e-05,3.375e-05,0.0003340601956021,0.0001145,1.55e-05,0.0,6.125e-05,0.0002383780420028,9.5125e-05,6.7e-05,4.3249999999999994e-05,8.525e-05,0.0001004609910078,-6.633333333333334e-05,-8.3e-05,-9.975e-05,-6.775e-05,6.357882246995981e-05,6.485714285714286e-05,4.9e-05,3.3e-05,8.6e-05,5.546899605914573e-05,3.1666666666666666e-05,0.0,-8e-06,5.55e-05,6.916887546673962e-05
0b3f2442320cf16d3e7e5ddd1a56820d,1,1,0.0002438,6.65e-05,1.275e-05,0.0004175,0.0003337423490592,0.0002495,6.5e-06,5e-07,0.00037775,0.0004110667828954,1.1916666666666667e-05,7.875e-06,-7.45625e-05,3.525e-05,0.0001392724433395,0.0001838333333333,0.000113,1.25e-06,0.0003815,0.0002147961048684,0.0001144999999999,4e-06,0.0,0.0001185,0.0002236984577506,0.0001403333333333,6e-06,2.5e-06,0.0002109999999999,0.0002387599910649,0.0006646666666666,0.000994,0.000497,0.000997,0.0005756260360106,-7.099999999999999e-05,-3.2e-05,-0.0001515,2.9e-05,0.0001836327857437,0.000428,0.000428,0.000428,0.000428,0.0,4.25e-06,5e-07,0.0,4.749999999999999e-06,7.847504911329035e-06
